organisationunitname,date,value,product
Bomet County,2022-03-01,226,LNG 3yr
Bomet County,2022-04-01,84,LNG 3yr
Bomet County,2022-05-01,347,LNG 3yr
Bomet County,2022-06-01,135,LNG 3yr
Bungoma County,2021-07-01,676,LNG 3yr
Bungoma County,2021-08-01,209,LNG 3yr
Bungoma County,2021-09-01,53,LNG 3yr
Bungoma County,2021-10-01,43,LNG 3yr
Bungoma County,2021-11-01,169,LNG 3yr
Bungoma County,2021-12-01,143,LNG 3yr
Bungoma County,2022-01-01,166,LNG 3yr
Bungoma County,2022-02-01,169,LNG 3yr
Bungoma County,2022-03-01,2076,LNG 3yr
Bungoma County,2022-04-01,2915,LNG 3yr
Bungoma County,2022-05-01,2695,LNG 3yr
Bungoma County,2022-06-01,1988,LNG 3yr
Busia County,2021-07-01,927,LNG 3yr
Busia County,2021-08-01,833,LNG 3yr
Busia County,2021-09-01,691,LNG 3yr
Busia County,2021-10-01,600,LNG 3yr
Busia County,2021-11-01,582,LNG 3yr
Busia County,2021-12-01,396,LNG 3yr
Busia County,2022-01-01,393,LNG 3yr
Busia County,2022-02-01,450,LNG 3yr
Busia County,2022-03-01,784,LNG 3yr
Busia County,2022-04-01,434,LNG 3yr
Busia County,2022-05-01,709,LNG 3yr
Busia County,2022-06-01,904,LNG 3yr
Elgeyo Marakwet County,2021-07-01,130,LNG 3yr
Elgeyo Marakwet County,2021-08-01,76,LNG 3yr
Elgeyo Marakwet County,2021-09-01,46,LNG 3yr
Elgeyo Marakwet County,2021-10-01,138,LNG 3yr
Elgeyo Marakwet County,2021-11-01,197,LNG 3yr
Elgeyo Marakwet County,2021-12-01,73,LNG 3yr
Elgeyo Marakwet County,2022-01-01,67,LNG 3yr
Elgeyo Marakwet County,2022-02-01,142,LNG 3yr
Elgeyo Marakwet County,2022-03-01,110,LNG 3yr
Elgeyo Marakwet County,2022-04-01,97,LNG 3yr
Elgeyo Marakwet County,2022-05-01,89,LNG 3yr
Elgeyo Marakwet County,2022-06-01,58,LNG 3yr
Embu County,2021-07-01,413,LNG 3yr
Embu County,2021-08-01,216,LNG 3yr
Embu County,2021-09-01,299,LNG 3yr
Embu County,2021-10-01,105,LNG 3yr
Embu County,2021-11-01,337,LNG 3yr
Embu County,2021-12-01,288,LNG 3yr
Embu County,2022-01-01,353,LNG 3yr
Embu County,2022-02-01,352,LNG 3yr
Embu County,2022-03-01,510,LNG 3yr
Embu County,2022-04-01,275,LNG 3yr
Embu County,2022-05-01,447,LNG 3yr
Embu County,2022-06-01,193,LNG 3yr
Garissa County,2021-07-01,34,LNG 3yr
Garissa County,2021-08-01,34,LNG 3yr
Garissa County,2021-09-01,19,LNG 3yr
Garissa County,2021-10-01,23,LNG 3yr
Garissa County,2021-11-01,34,LNG 3yr
Garissa County,2021-12-01,14,LNG 3yr
Garissa County,2022-01-01,12,LNG 3yr
Garissa County,2022-02-01,34,LNG 3yr
Garissa County,2022-03-01,62,LNG 3yr
Garissa County,2022-04-01,55,LNG 3yr
Garissa County,2022-05-01,64,LNG 3yr
Garissa County,2022-06-01,61,LNG 3yr
Homa Bay County,2021-07-01,2536,LNG 3yr
Homa Bay County,2021-08-01,717,LNG 3yr
Homa Bay County,2021-09-01,547,LNG 3yr
Homa Bay County,2021-10-01,1171,LNG 3yr
Homa Bay County,2021-11-01,1210,LNG 3yr
Homa Bay County,2021-12-01,811,LNG 3yr
Homa Bay County,2022-01-01,461,LNG 3yr
Homa Bay County,2022-02-01,665,LNG 3yr
Homa Bay County,2022-03-01,993,LNG 3yr
Homa Bay County,2022-04-01,381,LNG 3yr
Homa Bay County,2022-05-01,649,LNG 3yr
Homa Bay County,2022-06-01,705,LNG 3yr
Isiolo County,2021-07-01,13,LNG 3yr
Isiolo County,2021-08-01,19,LNG 3yr
Isiolo County,2021-09-01,6,LNG 3yr
Isiolo County,2021-10-01,1,LNG 3yr
Isiolo County,2021-11-01,3,LNG 3yr
Isiolo County,2021-12-01,3,LNG 3yr
Isiolo County,2022-01-01,9,LNG 3yr
Isiolo County,2022-02-01,8,LNG 3yr
Isiolo County,2022-03-01,1,LNG 3yr
Isiolo County,2022-04-01,3,LNG 3yr
Isiolo County,2022-05-01,12,LNG 3yr
Isiolo County,2022-06-01,NA,LNG 3yr
Kajiado County,2021-07-01,300,LNG 3yr
Kajiado County,2021-08-01,526,LNG 3yr
Kajiado County,2021-09-01,835,LNG 3yr
Kajiado County,2021-10-01,727,LNG 3yr
Kajiado County,2021-11-01,903,LNG 3yr
Kajiado County,2021-12-01,452,LNG 3yr
Kajiado County,2022-01-01,693,LNG 3yr
Kajiado County,2022-02-01,1174,LNG 3yr
Kajiado County,2022-03-01,1050,LNG 3yr
Kajiado County,2022-04-01,523,LNG 3yr
Kajiado County,2022-05-01,735,LNG 3yr
Kajiado County,2022-06-01,869,LNG 3yr
Kakamega County,2021-07-01,2589,LNG 3yr
Kakamega County,2021-08-01,2936,LNG 3yr
Kakamega County,2021-09-01,2469,LNG 3yr
Kakamega County,2021-10-01,1899,LNG 3yr
Kakamega County,2021-11-01,2138,LNG 3yr
Kakamega County,2021-12-01,1973,LNG 3yr
Kakamega County,2022-01-01,1920,LNG 3yr
Kakamega County,2022-02-01,1878,LNG 3yr
Kakamega County,2022-03-01,2490,LNG 3yr
Kakamega County,2022-04-01,1832,LNG 3yr
Kakamega County,2022-05-01,1948,LNG 3yr
Kakamega County,2022-06-01,1801,LNG 3yr
Kericho County,2021-07-01,768,LNG 3yr
Kericho County,2021-08-01,447,LNG 3yr
Kericho County,2021-09-01,608,LNG 3yr
Kericho County,2021-10-01,341,LNG 3yr
Kericho County,2021-11-01,231,LNG 3yr
Kericho County,2021-12-01,264,LNG 3yr
Kericho County,2022-01-01,370,LNG 3yr
Kericho County,2022-02-01,391,LNG 3yr
Kericho County,2022-03-01,1162,LNG 3yr
Kericho County,2022-04-01,507,LNG 3yr
Kericho County,2022-05-01,878,LNG 3yr
Kericho County,2022-06-01,599,LNG 3yr
Kiambu County,2021-07-01,533,LNG 3yr
Kiambu County,2021-08-01,819,LNG 3yr
Kiambu County,2021-09-01,1109,LNG 3yr
Kiambu County,2021-10-01,800,LNG 3yr
Kiambu County,2021-11-01,680,LNG 3yr
Kiambu County,2021-12-01,583,LNG 3yr
Kiambu County,2022-01-01,642,LNG 3yr
Kiambu County,2022-02-01,436,LNG 3yr
Kiambu County,2022-03-01,1012,LNG 3yr
Kiambu County,2022-04-01,868,LNG 3yr
Kiambu County,2022-05-01,910,LNG 3yr
Kiambu County,2022-06-01,888,LNG 3yr
Kilifi County,2021-07-01,387,LNG 3yr
Kilifi County,2021-08-01,512,LNG 3yr
Kilifi County,2021-09-01,675,LNG 3yr
Kilifi County,2021-10-01,725,LNG 3yr
Kilifi County,2021-11-01,810,LNG 3yr
Kilifi County,2021-12-01,769,LNG 3yr
Kilifi County,2022-01-01,902,LNG 3yr
Kilifi County,2022-02-01,969,LNG 3yr
Kilifi County,2022-03-01,1122,LNG 3yr
Kilifi County,2022-04-01,1171,LNG 3yr
Kilifi County,2022-05-01,1356,LNG 3yr
Kilifi County,2022-06-01,1059,LNG 3yr
Kirinyaga County,2021-07-01,365,LNG 3yr
Kirinyaga County,2021-08-01,286,LNG 3yr
Kirinyaga County,2021-09-01,260,LNG 3yr
Kirinyaga County,2021-10-01,269,LNG 3yr
Kirinyaga County,2021-11-01,284,LNG 3yr
Kirinyaga County,2021-12-01,330,LNG 3yr
Kirinyaga County,2022-01-01,268,LNG 3yr
Kirinyaga County,2022-02-01,351,LNG 3yr
Kirinyaga County,2022-03-01,426,LNG 3yr
Kirinyaga County,2022-04-01,300,LNG 3yr
Kirinyaga County,2022-05-01,346,LNG 3yr
Kirinyaga County,2022-06-01,270,LNG 3yr
Kisii County,2021-07-01,552,LNG 3yr
Kisii County,2021-08-01,833,LNG 3yr
Kisii County,2021-09-01,542,LNG 3yr
Kisii County,2021-10-01,537,LNG 3yr
Kisii County,2021-11-01,791,LNG 3yr
Kisii County,2021-12-01,728,LNG 3yr
Kisii County,2022-01-01,330,LNG 3yr
Kisii County,2022-02-01,443,LNG 3yr
Kisii County,2022-03-01,658,LNG 3yr
Kisii County,2022-04-01,279,LNG 3yr
Kisii County,2022-05-01,416,LNG 3yr
Kisii County,2022-06-01,373,LNG 3yr
Kisumu County,2021-07-01,493,LNG 3yr
Kisumu County,2021-08-01,755,LNG 3yr
Kisumu County,2021-09-01,554,LNG 3yr
Kisumu County,2021-10-01,720,LNG 3yr
Kisumu County,2021-11-01,1233,LNG 3yr
Kisumu County,2021-12-01,1134,LNG 3yr
Kisumu County,2022-01-01,983,LNG 3yr
Kisumu County,2022-02-01,935,LNG 3yr
Kisumu County,2022-03-01,1203,LNG 3yr
Kisumu County,2022-04-01,975,LNG 3yr
Kisumu County,2022-05-01,882,LNG 3yr
Kisumu County,2022-06-01,1020,LNG 3yr
Kitui County,2021-07-01,142,LNG 3yr
Kitui County,2021-08-01,72,LNG 3yr
Kitui County,2021-09-01,295,LNG 3yr
Kitui County,2021-10-01,247,LNG 3yr
Kitui County,2021-11-01,160,LNG 3yr
Kitui County,2021-12-01,56,LNG 3yr
Kitui County,2022-01-01,136,LNG 3yr
Kitui County,2022-02-01,79,LNG 3yr
Kitui County,2022-03-01,324,LNG 3yr
Kitui County,2022-04-01,383,LNG 3yr
Kitui County,2022-05-01,441,LNG 3yr
Kitui County,2022-06-01,518,LNG 3yr
Kwale County,2021-07-01,223,LNG 3yr
Kwale County,2021-08-01,286,LNG 3yr
Kwale County,2021-09-01,281,LNG 3yr
Kwale County,2021-10-01,234,LNG 3yr
Kwale County,2021-11-01,294,LNG 3yr
Kwale County,2021-12-01,199,LNG 3yr
Kwale County,2022-01-01,245,LNG 3yr
Kwale County,2022-02-01,252,LNG 3yr
Kwale County,2022-03-01,404,LNG 3yr
Kwale County,2022-04-01,435,LNG 3yr
Kwale County,2022-05-01,641,LNG 3yr
Kwale County,2022-06-01,539,LNG 3yr
Laikipia County,2021-07-01,56,LNG 3yr
Laikipia County,2021-08-01,4,LNG 3yr
Laikipia County,2021-09-01,51,LNG 3yr
Laikipia County,2021-10-01,3,LNG 3yr
Laikipia County,2021-11-01,75,LNG 3yr
Laikipia County,2021-12-01,46,LNG 3yr
Laikipia County,2022-01-01,7,LNG 3yr
Laikipia County,2022-02-01,NA,LNG 3yr
Laikipia County,2022-03-01,77,LNG 3yr
Laikipia County,2022-04-01,15,LNG 3yr
Laikipia County,2022-05-01,208,LNG 3yr
Laikipia County,2022-06-01,186,LNG 3yr
Lamu County,2021-07-01,294,LNG 3yr
Lamu County,2021-08-01,125,LNG 3yr
Lamu County,2021-09-01,92,LNG 3yr
Lamu County,2021-10-01,49,LNG 3yr
Lamu County,2021-11-01,62,LNG 3yr
Lamu County,2021-12-01,35,LNG 3yr
Lamu County,2022-01-01,93,LNG 3yr
Lamu County,2022-02-01,80,LNG 3yr
Lamu County,2022-03-01,48,LNG 3yr
Lamu County,2022-04-01,20,LNG 3yr
Lamu County,2022-05-01,107,LNG 3yr
Lamu County,2022-06-01,132,LNG 3yr
Machakos County,2021-07-01,361,LNG 3yr
Machakos County,2021-08-01,348,LNG 3yr
Machakos County,2021-09-01,244,LNG 3yr
Machakos County,2021-10-01,345,LNG 3yr
Machakos County,2021-11-01,312,LNG 3yr
Machakos County,2021-12-01,243,LNG 3yr
Machakos County,2022-01-01,331,LNG 3yr
Machakos County,2022-02-01,389,LNG 3yr
Machakos County,2022-03-01,513,LNG 3yr
Machakos County,2022-04-01,273,LNG 3yr
Machakos County,2022-05-01,254,LNG 3yr
Machakos County,2022-06-01,401,LNG 3yr
Makueni County,2021-07-01,384,LNG 3yr
Makueni County,2021-08-01,150,LNG 3yr
Makueni County,2021-09-01,155,LNG 3yr
Makueni County,2021-10-01,67,LNG 3yr
Makueni County,2021-11-01,45,LNG 3yr
Makueni County,2021-12-01,32,LNG 3yr
Makueni County,2022-01-01,16,LNG 3yr
Makueni County,2022-02-01,135,LNG 3yr
Makueni County,2022-03-01,168,LNG 3yr
Makueni County,2022-04-01,50,LNG 3yr
Makueni County,2022-05-01,75,LNG 3yr
Makueni County,2022-06-01,36,LNG 3yr
Mandera County,2021-07-01,13,LNG 3yr
Mandera County,2021-08-01,12,LNG 3yr
Mandera County,2021-09-01,37,LNG 3yr
Mandera County,2021-10-01,113,LNG 3yr
Mandera County,2021-11-01,26,LNG 3yr
Mandera County,2021-12-01,9,LNG 3yr
Mandera County,2022-01-01,6,LNG 3yr
Mandera County,2022-02-01,20,LNG 3yr
Mandera County,2022-03-01,5,LNG 3yr
Mandera County,2022-04-01,10,LNG 3yr
Mandera County,2022-05-01,23,LNG 3yr
Mandera County,2022-06-01,6,LNG 3yr
Marsabit County,2021-07-01,14,LNG 3yr
Marsabit County,2021-08-01,27,LNG 3yr
Marsabit County,2021-09-01,3,LNG 3yr
Marsabit County,2021-10-01,1,LNG 3yr
Marsabit County,2021-11-01,7,LNG 3yr
Marsabit County,2021-12-01,2,LNG 3yr
Marsabit County,2022-01-01,3,LNG 3yr
Marsabit County,2022-02-01,3,LNG 3yr
Marsabit County,2022-03-01,8,LNG 3yr
Marsabit County,2022-04-01,3,LNG 3yr
Marsabit County,2022-05-01,3,LNG 3yr
Marsabit County,2022-06-01,4,LNG 3yr
Meru County,2021-07-01,746,LNG 3yr
Meru County,2021-08-01,615,LNG 3yr
Meru County,2021-09-01,467,LNG 3yr
Meru County,2021-10-01,418,LNG 3yr
Meru County,2021-11-01,509,LNG 3yr
Meru County,2021-12-01,620,LNG 3yr
Meru County,2022-01-01,517,LNG 3yr
Meru County,2022-02-01,546,LNG 3yr
Meru County,2022-03-01,736,LNG 3yr
Meru County,2022-04-01,624,LNG 3yr
Meru County,2022-05-01,471,LNG 3yr
Meru County,2022-06-01,558,LNG 3yr
Migori County,2021-07-01,562,LNG 3yr
Migori County,2021-08-01,671,LNG 3yr
Migori County,2021-09-01,487,LNG 3yr
Migori County,2021-10-01,440,LNG 3yr
Migori County,2021-11-01,233,LNG 3yr
Migori County,2021-12-01,381,LNG 3yr
Migori County,2022-01-01,232,LNG 3yr
Migori County,2022-02-01,316,LNG 3yr
Migori County,2022-03-01,154,LNG 3yr
Migori County,2022-04-01,338,LNG 3yr
Migori County,2022-05-01,136,LNG 3yr
Migori County,2022-06-01,392,LNG 3yr
Mombasa County,2021-07-01,1127,LNG 3yr
Mombasa County,2021-08-01,1504,LNG 3yr
Mombasa County,2021-09-01,1318,LNG 3yr
Mombasa County,2021-10-01,1108,LNG 3yr
Mombasa County,2021-11-01,1356,LNG 3yr
Mombasa County,2021-12-01,1108,LNG 3yr
Mombasa County,2022-01-01,1053,LNG 3yr
Mombasa County,2022-02-01,1156,LNG 3yr
Mombasa County,2022-03-01,1276,LNG 3yr
Mombasa County,2022-04-01,883,LNG 3yr
Mombasa County,2022-05-01,1185,LNG 3yr
Mombasa County,2022-06-01,1273,LNG 3yr
Muranga County,2021-07-01,174,LNG 3yr
Muranga County,2021-08-01,80,LNG 3yr
Muranga County,2021-09-01,10,LNG 3yr
Muranga County,2021-10-01,46,LNG 3yr
Muranga County,2021-11-01,163,LNG 3yr
Muranga County,2021-12-01,35,LNG 3yr
Muranga County,2022-01-01,30,LNG 3yr
Muranga County,2022-02-01,19,LNG 3yr
Muranga County,2022-03-01,65,LNG 3yr
Muranga County,2022-04-01,208,LNG 3yr
Muranga County,2022-05-01,237,LNG 3yr
Muranga County,2022-06-01,285,LNG 3yr
Nairobi County,2021-07-01,1467,LNG 3yr
Nairobi County,2021-08-01,1706,LNG 3yr
Nairobi County,2021-09-01,923,LNG 3yr
Nairobi County,2021-10-01,427,LNG 3yr
Nairobi County,2021-11-01,281,LNG 3yr
Nairobi County,2021-12-01,488,LNG 3yr
Nairobi County,2022-01-01,361,LNG 3yr
Nairobi County,2022-02-01,564,LNG 3yr
Nairobi County,2022-03-01,453,LNG 3yr
Nairobi County,2022-04-01,541,LNG 3yr
Nairobi County,2022-05-01,582,LNG 3yr
Nairobi County,2022-06-01,552,LNG 3yr
Nakuru County,2021-07-01,733,LNG 3yr
Nakuru County,2021-08-01,1051,LNG 3yr
Nakuru County,2021-09-01,1096,LNG 3yr
Nakuru County,2021-10-01,339,LNG 3yr
Nakuru County,2021-11-01,932,LNG 3yr
Nakuru County,2021-12-01,881,LNG 3yr
Nakuru County,2022-01-01,759,LNG 3yr
Nakuru County,2022-02-01,873,LNG 3yr
Nakuru County,2022-03-01,378,LNG 3yr
Nakuru County,2022-04-01,213,LNG 3yr
Nakuru County,2022-05-01,74,LNG 3yr
Nakuru County,2022-06-01,263,LNG 3yr
Nandi County,2021-07-01,690,LNG 3yr
Nandi County,2021-08-01,585,LNG 3yr
Nandi County,2021-09-01,639,LNG 3yr
Nandi County,2021-10-01,364,LNG 3yr
Nandi County,2021-11-01,386,LNG 3yr
Nandi County,2021-12-01,318,LNG 3yr
Nandi County,2022-01-01,825,LNG 3yr
Nandi County,2022-02-01,606,LNG 3yr
Nandi County,2022-03-01,864,LNG 3yr
Nandi County,2022-04-01,490,LNG 3yr
Nandi County,2022-05-01,550,LNG 3yr
Nandi County,2022-06-01,501,LNG 3yr
Narok County,2021-07-01,300,LNG 3yr
Narok County,2021-08-01,162,LNG 3yr
Narok County,2021-09-01,150,LNG 3yr
Narok County,2021-10-01,234,LNG 3yr
Narok County,2021-11-01,71,LNG 3yr
Narok County,2021-12-01,245,LNG 3yr
Narok County,2022-01-01,33,LNG 3yr
Narok County,2022-02-01,41,LNG 3yr
Narok County,2022-03-01,135,LNG 3yr
Narok County,2022-04-01,108,LNG 3yr
Narok County,2022-05-01,165,LNG 3yr
Narok County,2022-06-01,232,LNG 3yr
Nyamira County,2021-07-01,165,LNG 3yr
Nyamira County,2021-08-01,279,LNG 3yr
Nyamira County,2021-09-01,78,LNG 3yr
Nyamira County,2021-10-01,294,LNG 3yr
Nyamira County,2021-11-01,420,LNG 3yr
Nyamira County,2021-12-01,52,LNG 3yr
Nyamira County,2022-01-01,136,LNG 3yr
Nyamira County,2022-02-01,212,LNG 3yr
Nyamira County,2022-03-01,695,LNG 3yr
Nyamira County,2022-04-01,601,LNG 3yr
Nyamira County,2022-05-01,475,LNG 3yr
Nyamira County,2022-06-01,486,LNG 3yr
Nyandarua County,2021-07-01,460,LNG 3yr
Nyandarua County,2021-08-01,405,LNG 3yr
Nyandarua County,2021-09-01,227,LNG 3yr
Nyandarua County,2021-10-01,231,LNG 3yr
Nyandarua County,2021-11-01,333,LNG 3yr
Nyandarua County,2021-12-01,238,LNG 3yr
Nyandarua County,2022-01-01,327,LNG 3yr
Nyandarua County,2022-02-01,223,LNG 3yr
Nyandarua County,2022-03-01,296,LNG 3yr
Nyandarua County,2022-04-01,193,LNG 3yr
Nyandarua County,2022-05-01,138,LNG 3yr
Nyandarua County,2022-06-01,349,LNG 3yr
Nyeri County,2021-07-01,32,LNG 3yr
Nyeri County,2021-08-01,28,LNG 3yr
Nyeri County,2021-09-01,75,LNG 3yr
Nyeri County,2021-10-01,65,LNG 3yr
Nyeri County,2021-11-01,31,LNG 3yr
Nyeri County,2021-12-01,76,LNG 3yr
Nyeri County,2022-01-01,52,LNG 3yr
Nyeri County,2022-02-01,27,LNG 3yr
Nyeri County,2022-03-01,6,LNG 3yr
Nyeri County,2022-04-01,43,LNG 3yr
Nyeri County,2022-05-01,19,LNG 3yr
Nyeri County,2022-06-01,26,LNG 3yr
Samburu County,2021-07-01,12,LNG 3yr
Samburu County,2021-08-01,14,LNG 3yr
Samburu County,2021-09-01,24,LNG 3yr
Samburu County,2021-10-01,19,LNG 3yr
Samburu County,2021-11-01,29,LNG 3yr
Samburu County,2021-12-01,2,LNG 3yr
Samburu County,2022-01-01,21,LNG 3yr
Samburu County,2022-02-01,35,LNG 3yr
Samburu County,2022-03-01,17,LNG 3yr
Samburu County,2022-04-01,2,LNG 3yr
Samburu County,2022-05-01,19,LNG 3yr
Samburu County,2022-06-01,32,LNG 3yr
Siaya County,2021-07-01,390,LNG 3yr
Siaya County,2021-08-01,249,LNG 3yr
Siaya County,2021-09-01,234,LNG 3yr
Siaya County,2021-10-01,236,LNG 3yr
Siaya County,2021-11-01,178,LNG 3yr
Siaya County,2021-12-01,123,LNG 3yr
Siaya County,2022-01-01,293,LNG 3yr
Siaya County,2022-02-01,310,LNG 3yr
Siaya County,2022-03-01,360,LNG 3yr
Siaya County,2022-04-01,150,LNG 3yr
Siaya County,2022-05-01,344,LNG 3yr
Siaya County,2022-06-01,264,LNG 3yr
Taita Taveta County,2021-07-01,95,LNG 3yr
Taita Taveta County,2021-08-01,73,LNG 3yr
Taita Taveta County,2021-09-01,116,LNG 3yr
Taita Taveta County,2021-10-01,17,LNG 3yr
Taita Taveta County,2021-11-01,96,LNG 3yr
Taita Taveta County,2021-12-01,101,LNG 3yr
Taita Taveta County,2022-01-01,69,LNG 3yr
Taita Taveta County,2022-02-01,22,LNG 3yr
Taita Taveta County,2022-03-01,72,LNG 3yr
Taita Taveta County,2022-04-01,54,LNG 3yr
Taita Taveta County,2022-05-01,36,LNG 3yr
Taita Taveta County,2022-06-01,14,LNG 3yr
Tana River County,2021-07-01,100,LNG 3yr
Tana River County,2021-08-01,309,LNG 3yr
Tana River County,2021-09-01,97,LNG 3yr
Tana River County,2021-10-01,75,LNG 3yr
Tana River County,2021-11-01,145,LNG 3yr
Tana River County,2021-12-01,55,LNG 3yr
Tana River County,2022-01-01,77,LNG 3yr
Tana River County,2022-02-01,71,LNG 3yr
Tana River County,2022-03-01,113,LNG 3yr
Tana River County,2022-04-01,146,LNG 3yr
Tana River County,2022-05-01,185,LNG 3yr
Tana River County,2022-06-01,162,LNG 3yr
Tharaka Nithi County,2021-07-01,197,LNG 3yr
Tharaka Nithi County,2021-08-01,95,LNG 3yr
Tharaka Nithi County,2021-09-01,63,LNG 3yr
Tharaka Nithi County,2021-10-01,41,LNG 3yr
Tharaka Nithi County,2021-11-01,19,LNG 3yr
Tharaka Nithi County,2021-12-01,82,LNG 3yr
Tharaka Nithi County,2022-01-01,37,LNG 3yr
Tharaka Nithi County,2022-02-01,230,LNG 3yr
Tharaka Nithi County,2022-03-01,112,LNG 3yr
Tharaka Nithi County,2022-04-01,72,LNG 3yr
Tharaka Nithi County,2022-05-01,63,LNG 3yr
Tharaka Nithi County,2022-06-01,8234,LNG 3yr
Trans Nzoia County,2021-07-01,292,LNG 3yr
Trans Nzoia County,2021-08-01,138,LNG 3yr
Trans Nzoia County,2021-09-01,127,LNG 3yr
Trans Nzoia County,2021-10-01,138,LNG 3yr
Trans Nzoia County,2021-11-01,17,LNG 3yr
Trans Nzoia County,2021-12-01,97,LNG 3yr
Trans Nzoia County,2022-01-01,159,LNG 3yr
Trans Nzoia County,2022-02-01,249,LNG 3yr
Trans Nzoia County,2022-03-01,550,LNG 3yr
Trans Nzoia County,2022-04-01,667,LNG 3yr
Trans Nzoia County,2022-05-01,741,LNG 3yr
Trans Nzoia County,2022-06-01,784,LNG 3yr
Turkana County,2021-07-01,225,LNG 3yr
Turkana County,2021-08-01,65,LNG 3yr
Turkana County,2021-09-01,143,LNG 3yr
Turkana County,2021-10-01,88,LNG 3yr
Turkana County,2021-11-01,145,LNG 3yr
Turkana County,2021-12-01,207,LNG 3yr
Turkana County,2022-01-01,305,LNG 3yr
Turkana County,2022-02-01,221,LNG 3yr
Turkana County,2022-03-01,188,LNG 3yr
Turkana County,2022-04-01,111,LNG 3yr
Turkana County,2022-05-01,2499,LNG 3yr
Turkana County,2022-06-01,69,LNG 3yr
Uasin Gishu County,2021-07-01,1022,LNG 3yr
Uasin Gishu County,2021-08-01,1226,LNG 3yr
Uasin Gishu County,2021-09-01,1900,LNG 3yr
Uasin Gishu County,2021-10-01,1067,LNG 3yr
Uasin Gishu County,2021-11-01,1846,LNG 3yr
Uasin Gishu County,2021-12-01,1091,LNG 3yr
Uasin Gishu County,2022-01-01,1146,LNG 3yr
Uasin Gishu County,2022-02-01,1350,LNG 3yr
Uasin Gishu County,2022-03-01,1474,LNG 3yr
Uasin Gishu County,2022-04-01,666,LNG 3yr
Uasin Gishu County,2022-05-01,704,LNG 3yr
Uasin Gishu County,2022-06-01,813,LNG 3yr
Vihiga County,2021-07-01,422,LNG 3yr
Vihiga County,2021-08-01,421,LNG 3yr
Vihiga County,2021-09-01,454,LNG 3yr
Vihiga County,2021-10-01,263,LNG 3yr
Vihiga County,2021-11-01,125,LNG 3yr
Vihiga County,2021-12-01,62,LNG 3yr
Vihiga County,2022-01-01,209,LNG 3yr
Vihiga County,2022-02-01,104,LNG 3yr
Vihiga County,2022-03-01,307,LNG 3yr
Vihiga County,2022-04-01,55,LNG 3yr
Vihiga County,2022-05-01,232,LNG 3yr
Vihiga County,2022-06-01,184,LNG 3yr
Wajir County,2021-07-01,33,LNG 3yr
Wajir County,2021-08-01,2,LNG 3yr
Wajir County,2021-09-01,5,LNG 3yr
Wajir County,2021-10-01,1,LNG 3yr
Wajir County,2021-11-01,14,LNG 3yr
Wajir County,2021-12-01,21,LNG 3yr
Wajir County,2022-01-01,37,LNG 3yr
Wajir County,2022-02-01,14,LNG 3yr
Wajir County,2022-03-01,13,LNG 3yr
Wajir County,2022-04-01,30,LNG 3yr
Wajir County,2022-05-01,17,LNG 3yr
Wajir County,2022-06-01,27,LNG 3yr
West Pokot County,2021-07-01,208,LNG 3yr
West Pokot County,2021-08-01,236,LNG 3yr
West Pokot County,2021-09-01,207,LNG 3yr
West Pokot County,2021-10-01,257,LNG 3yr
West Pokot County,2021-11-01,225,LNG 3yr
West Pokot County,2021-12-01,240,LNG 3yr
West Pokot County,2022-01-01,277,LNG 3yr
West Pokot County,2022-02-01,292,LNG 3yr
West Pokot County,2022-03-01,472,LNG 3yr
West Pokot County,2022-04-01,301,LNG 3yr
West Pokot County,2022-05-01,148,LNG 3yr
West Pokot County,2022-06-01,228,LNG 3yr
Baringo County,2021-07-01,360,1Rod Implants
Baringo County,2021-08-01,432,1Rod Implants
Baringo County,2021-09-01,368,1Rod Implants
Baringo County,2021-10-01,417,1Rod Implants
Baringo County,2021-11-01,338,1Rod Implants
Baringo County,2021-12-01,247,1Rod Implants
Baringo County,2022-01-01,220,1Rod Implants
Baringo County,2022-02-01,185,1Rod Implants
Baringo County,2022-03-01,330,1Rod Implants
Baringo County,2022-04-01,566,1Rod Implants
Baringo County,2022-05-01,758,1Rod Implants
Baringo County,2022-06-01,693,1Rod Implants
Bomet County,2021-07-01,513,1Rod Implants
Bomet County,2021-08-01,260,1Rod Implants
Bomet County,2021-09-01,255,1Rod Implants
Bomet County,2021-10-01,147,1Rod Implants
Bomet County,2021-11-01,219,1Rod Implants
Bomet County,2021-12-01,118,1Rod Implants
Bomet County,2022-01-01,114,1Rod Implants
Bomet County,2022-02-01,70,1Rod Implants
Bomet County,2022-03-01,174,1Rod Implants
Bomet County,2022-04-01,45,1Rod Implants
Bomet County,2022-05-01,21,1Rod Implants
Bomet County,2022-06-01,30,1Rod Implants
Bungoma County,2021-07-01,434,1Rod Implants
Bungoma County,2021-08-01,473,1Rod Implants
Bungoma County,2021-09-01,513,1Rod Implants
Bungoma County,2021-10-01,318,1Rod Implants
Bungoma County,2021-11-01,221,1Rod Implants
Bungoma County,2021-12-01,29,1Rod Implants
Bungoma County,2022-01-01,80,1Rod Implants
Bungoma County,2022-02-01,111,1Rod Implants
Bungoma County,2022-03-01,6,1Rod Implants
Bungoma County,2022-04-01,76,1Rod Implants
Bungoma County,2022-05-01,82,1Rod Implants
Bungoma County,2022-06-01,26,1Rod Implants
Busia County,2021-07-01,511,1Rod Implants
Busia County,2021-08-01,432,1Rod Implants
Busia County,2021-09-01,444,1Rod Implants
