"Report_ID","Service_Name","Channel","Customer_Name","State","Ticket_Open_Time","Ticket_Resp_Time","Issue_Res_Time","Fault_Type","Operator","Manager","Ticket_Close_Time","Ticket_Status","Business_Status","Response_Time","Resolve_Time","Weekdays","Hour_Of_Day"
"AXA-20201231-2027-VOICE","Voice","Social Media","Tranos","BAUCHI",2020-12-31 17:04:43,2020-12-31 17:08:18,2020-12-31 18:12:36,"Line damage","Kingsley","Kerry",2021-01-01 07:34:00,"Completed","Closed","00:03:35","01:04:18","Thursday"," 5PM"
"AXA-20201224-4333-WiFi10","WiFI - 10","Email","ACCNI","EDO",2020-12-24 11:02:53,2020-12-24 11:04:19,2020-12-24 15:12:44,"Customers End","Kingsley","Kerry",2020-12-24 18:28:19,"Completed","Closed","00:01:26","04:08:25","Thursday","11AM"
"AXA-20201229-1593-WLESS","Wireless","Social Media","ShopLite","IMO",2020-12-29 11:58:06,2020-12-29 12:07:24,2020-12-29 12:19:02,"Line damage","Kingsley","Kerry",2020-12-29 16:45:27,"Completed","Closed","00:09:18","00:11:38","Tuesday","11AM"
"AXA-20201209-3991-WLESS","Wireless","WebForm","Jiji","IMO",2020-12-09 13:18:55,2020-12-09 13:26:30,2020-12-09 15:10:41,"Customers End","Kingsley","Kerry",2020-12-09 19:41:17,"Completed","Closed","00:07:35","01:44:11","Wednesday"," 1PM"
"AXA-20201231-1597-WLESS","Wireless","Social Media","ShopLite","NASARAWA",2020-12-31 23:04:15,2020-12-31 23:11:45,2021-01-01 03:25:27,"Line damage","Kingsley","Kerry",2021-01-01 06:24:23,"Completed","Closed","00:07:30","04:13:42","Thursday","11PM"
"AXA-20201222-5949-HSE","High speed Internet","USSD","ShopLite","YOBE",2020-12-22 13:27:57,2020-12-22 13:32:43,2020-12-22 14:58:05,"Line damage","Kingsley","Kerry",2020-12-22 18:19:31,"Completed","Closed","00:04:46","01:25:22","Tuesday"," 1PM"
"AXA-20201220-2300-MAC","Metro Area Connect","USSD","ValueNaija","YOBE",2020-12-20 10:33:51,2020-12-20 10:42:18,2020-12-20 14:20:26,"Routine Service","Kingsley","Kerry",2020-12-20 19:54:39,"Completed","Closed","00:08:27","03:38:08","Sunday","10AM"
"AXA-20201219-5964-WiFi3","WiFI - 3","Chatbot","Dang","ENUGU",2020-12-19 11:48:06,2020-12-19 11:54:27,2020-12-19 15:59:55,"Intrusions","Kingsley","Kerry",2020-12-19 20:15:35,"Completed","Closed","00:06:21","04:05:28","Saturday","11AM"
"AXA-20201209-3972-VOICE","Voice","Email","Arik","PLATEAU",2020-12-09 15:09:26,2020-12-09 15:18:59,2020-12-09 17:42:16,"Line damage","Kingsley","Kerry",2020-12-09 23:07:33,"Completed","Closed","00:09:33","02:23:17","Wednesday"," 3PM"
"AXA-20201207-5092-MAC","Metro Area Connect","Email","Cassava","IMO",2020-12-07 12:10:32,2020-12-07 12:12:03,2020-12-07 16:32:22,"Line damage","Kingsley","Kerry",2020-12-07 21:52:16,"Completed","Closed","00:01:31","04:20:19","Monday","12PM"
"AXA-20201218-5433-WLESS","Wireless","Phone Call","Spreadweb","KWARA",2020-12-18 14:00:44,2020-12-18 14:11:16,2020-12-18 19:46:03,"Customers End","Kingsley","Kerry",2020-12-18 23:36:44,"Completed","Closed","00:10:32","05:34:47","Friday"," 2PM"
"AXA-20201203-3709-HSE","High speed Internet","USSD","ShopLite","KWARA",2020-12-03 09:21:45,2020-12-03 09:27:06,2020-12-03 13:46:54,"Customers End","Kingsley","Kerry",2020-12-03 19:30:37,"Completed","Closed","00:05:21","04:19:48","Thursday"," 9AM"
"AXA-20201222-3482-ICS","Interconnection Services","Chatbot","Jiji","ONDO",2020-12-22 08:04:32,2020-12-22 08:14:00,2020-12-22 13:41:46,"Customers End","Kingsley","Kerry",2020-12-22 17:29:37,"Completed","Closed","00:09:28","05:27:46","Tuesday"," 8AM"
"AXA-20201210-3117-WiFi4","WiFI - 4","Chatbot","Alumaco","ENUGU",2020-12-10 15:37:31,2020-12-10 15:44:55,2020-12-10 20:18:33,"Customers End","Kingsley","Kerry",2020-12-11 01:13:04,"Completed","Closed","00:07:24","04:33:38","Thursday"," 3PM"
"AXA-20201213-4733-C100","Cloud100","Social Media","Pisprosoft","DELTA",2020-12-13 10:57:55,2020-12-13 11:07:07,2020-12-13 14:21:55,"Line damage","Kingsley","Kerry",2020-12-13 19:00:11,"Completed","Closed","00:09:12","03:14:48","Sunday","10AM"
"AXA-20201213-2701-WLESS","Wireless","USSD","FoodCo","GOMBE",2020-12-13 14:09:23,2020-12-13 14:11:00,2020-12-13 17:12:07,"Customers End","Kingsley","Kerry",2020-12-13 20:55:32,"Completed","Closed","00:01:37","03:01:07","Sunday"," 2PM"
"AXA-20201222-5120-WiFi10","WiFI - 10","WebForm","Wemathon","LAGOS",2020-12-22 09:40:43,2020-12-22 09:46:17,2020-12-22 14:10:23,"Routine Service","Kingsley","Kerry",2020-12-22 19:59:55,"Completed","Closed","00:05:34","04:24:06","Tuesday"," 9AM"
"AXA-20201231-1463-HSE","High speed Internet","Social Media","ExcluDive","FCT ABUJA",2020-12-31 18:31:06,2020-12-31 18:33:43,2020-12-31 22:12:04,"Customers End","Kola","Wale",2021-01-02 06:38:11,"Completed","Closed","00:02:37","03:38:21","Thursday"," 6PM"
"AXA-20201223-3652-VOICE","Voice","Social Media","Cejex","BORNO",2020-12-23 15:01:01,2020-12-23 15:04:08,2020-12-23 16:39:47,"Routine Service","Kola","Wale",2020-12-23 20:03:07,"Completed","Closed","00:03:07","01:35:39","Wednesday"," 3PM"
"AXA-20201224-2354-C95","Cloud95","Social Media","Cassava","OYO",2020-12-24 13:49:00,2020-12-24 13:58:09,2020-12-24 15:24:31,"Line damage","Kola","Wale",2020-12-24 19:45:20,"Completed","Closed","00:09:09","01:26:22","Thursday"," 1PM"
"AXA-20201216-4125-WiFi3","WiFI - 3","Phone Call","ExcluDive","ONDO",2020-12-16 15:15:17,2020-12-16 15:18:29,2020-12-16 19:31:34,"Customers End","Kola","Wale",2020-12-16 23:51:09,"Completed","Closed","00:03:12","04:13:05","Wednesday"," 3PM"
"AXA-20201204-2841-WiFi9","WiFI - 9","Phone Call","Bimta","IMO",2020-12-04 14:27:10,2020-12-04 14:27:43,2020-12-04 19:57:03,"Routine Service","Kola","Wale",2020-12-04 23:50:36,"Completed","Closed","00:00:33","05:29:20","Friday"," 2PM"
"AXA-20201217-3204-WiFi4","WiFI - 4","Phone Call","SPARD","PLATEAU",2020-12-17 09:45:34,2020-12-17 09:50:11,2020-12-17 12:07:27,"Customers End","Kola","Wale",2020-12-17 16:23:40,"Completed","Closed","00:04:37","02:17:16","Thursday"," 9AM"
"AXA-20201217-4492-WiFi4","WiFI - 4","USSD","Bates","ONDO",2020-12-17 11:57:32,2020-12-17 11:58:50,2020-12-17 14:24:31,"Routine Service","Kola","Wale",2020-12-17 19:01:26,"Completed","Closed","00:01:18","02:25:41","Thursday","11AM"
"AXA-20201218-5248-WiFi3","WiFI - 3","Email","Marketsquare","ANAMBRA",2020-12-18 11:56:42,2020-12-18 11:58:53,2020-12-18 15:29:34,"Line damage","Kola","Wale",2020-12-18 19:50:29,"Completed","Closed","00:02:11","03:30:41","Friday","11AM"
"AXA-20201228-4824-WiFi9","WiFI - 9","Email","Transnational","GOMBE",2020-12-28 08:17:04,2020-12-28 08:19:18,2020-12-28 10:26:24,"Customers End","Kola","Wale",2020-12-28 15:39:01,"Completed","Closed","00:02:14","02:07:06","Monday"," 8AM"
"AXA-20201206-4914-WiFi8","WiFI - 8","Email","Transnational","ANAMBRA",2020-12-06 10:10:54,2020-12-06 10:18:00,2020-12-06 15:55:14,"Customers End","Kola","Wale",2020-12-06 19:19:25,"Completed","Closed","00:07:06","05:37:14","Sunday","10AM"
"AXA-20201215-5941-WiFi11","WiFI - 11","Chatbot","CCD","KANO",2020-12-15 10:56:33,2020-12-15 11:04:46,2020-12-15 11:44:00,"Line damage","Kola","Wale",2020-12-15 15:02:28,"Completed","Closed","00:08:13","00:39:14","Tuesday","10AM"
"AXA-20201209-5481-WiFi9","WiFI - 9","Chatbot","WinBen","NIGER",2020-12-09 12:58:58,2020-12-09 12:59:15,2020-12-09 15:59:17,"Customers End","Kola","Wale",2020-12-09 21:23:05,"Completed","Closed","00:00:17","03:00:02","Wednesday","12PM"
"AXA-20201231-1324-CBS","Cloud-based services","Social Media","Transnational","EBONYI",2020-12-31 22:43:07,2020-12-31 22:49:49,2020-12-31 23:59:00,"Customers End","Kola","Wale",2021-01-01 13:01:04,"Completed","Closed","00:06:42","01:09:11","Thursday","10PM"
"AXA-20201218-5032-EVOICE","EVoice","Phone Call","FoodCo","IMO",2020-12-18 10:53:52,2020-12-18 11:00:23,2020-12-18 13:24:37,"Customers End","Kola","Wale",2020-12-18 19:05:01,"Completed","Closed","00:06:31","02:24:14","Friday","10AM"
"AXA-20201221-4141-WiFi6","WiFI - 6","USSD","Gloo","ENUGU",2020-12-21 13:33:59,2020-12-21 13:41:22,2020-12-21 19:25:28,"Customers End","Kola","Wale",2020-12-22 01:07:07,"Completed","Closed","00:07:23","05:44:06","Monday"," 1PM"
"AXA-20201231-1382-WLESS","Wireless","Social Media","Transnational","ADAMAWA",2020-12-31 23:49:04,2020-12-31 23:59:16,2021-01-01 01:09:40,"Customers End","Kola","Wale",2021-01-01 13:02:17,"Completed","Closed","00:10:12","01:10:24","Thursday","11PM"
"AXA-20201231-1305-WLESS","Wireless","Social Media","ROCAD","IMO",2020-12-31 03:19:05,2020-12-31 03:21:15,2020-12-31 06:34:43,"Routine Service","Kola","Wale",2020-12-31 23:03:04,"Completed","Closed","00:02:10","03:13:28","Thursday"," 3AM"
"AXA-20201205-3901-WiFi3","WiFI - 3","Social Media","Transnational","BENUE",2020-12-05 13:24:05,2020-12-05 13:25:26,2020-12-05 17:05:02,"Routine Service","Kola","Wale",2020-12-05 20:51:48,"Completed","Closed","00:01:21","03:39:36","Saturday"," 1PM"
"AXA-20201212-3115-C100","Cloud100","Social Media","Dan","OYO",2020-12-12 14:51:47,2020-12-12 14:57:23,2020-12-12 18:23:28,"Line damage","Kola","Wale",2020-12-12 21:57:17,"Completed","Closed","00:05:36","03:26:05","Saturday"," 2PM"
"AXA-20201204-4242-WiFi8","WiFI - 8","USSD","Union","DELTA",2020-12-04 15:12:32,2020-12-04 15:22:38,2020-12-04 17:48:26,"Line damage","Kola","Wale",2020-12-04 22:23:43,"Completed","Closed","00:10:06","02:25:48","Friday"," 3PM"
"AXA-20201217-5093-ICS","Interconnection Services","Email","PrinceLine","EKITI",2020-12-17 10:23:19,2020-12-17 10:23:59,2020-12-17 11:07:32,"Customers End","Kola","Wale",2020-12-17 15:02:18,"Completed","Closed","00:00:40","00:43:33","Thursday","10AM"
"AXA-20201223-4974-WLESS","Wireless","Chatbot","Jacobs","EKITI",2020-12-23 09:36:42,2020-12-23 09:37:49,2020-12-23 11:55:56,"Support network failures","Kola","Wale",2020-12-23 15:49:22,"Completed","Closed","00:01:07","02:18:07","Wednesday"," 9AM"
"AXA-20201224-2437-WiFi11","WiFI - 11","WebForm","Access","EKITI",2020-12-24 08:09:26,2020-12-24 08:13:03,2020-12-24 08:40:48,"Customers End","Kola","Wale",2020-12-24 12:17:09,"Completed","Closed","00:03:37","00:27:45","Thursday"," 8AM"
"AXA-20201220-5443-C100","Cloud100","Chatbot","ExcluDive","KWARA",2020-12-20 09:18:40,2020-12-20 09:27:14,2020-12-20 10:04:27,"Customers End","Kola","Wale",2020-12-20 15:27:51,"Completed","Closed","00:08:34","00:37:13","Sunday"," 9AM"
"AXA-20201216-2236-WLESS","Wireless","Chatbot","Wazpper","KATSINA",2020-12-16 08:02:27,2020-12-16 08:05:06,2020-12-16 08:23:36,"Customers End","Kola","Wale",2020-12-16 11:55:51,"Completed","Closed","00:02:39","00:18:30","Wednesday"," 8AM"
"AXA-20201204-5568-EVOICE","EVoice","USSD","Chan","ANAMBRA",2020-12-04 13:22:56,2020-12-04 13:28:15,2020-12-04 16:28:59,"Customers End","Kola","Wale",2020-12-04 22:01:24,"Completed","Closed","00:05:19","03:00:44","Friday"," 1PM"
"AXA-20201227-5975-WiFi7","WiFI - 7","Email","ShopLite","EKITI",2020-12-27 12:31:11,2020-12-27 12:36:30,2020-12-27 17:44:04,"Line damage","Kola","Wale",2020-12-27 21:59:15,"Completed","Closed","00:05:19","05:07:34","Sunday","12PM"
"AXA-20201231-1478-WLESS","Wireless","Social Media","FoodCo","KANO",2020-12-31 23:22:03,2020-12-31 23:22:24,2021-01-01 02:40:45,"Customers End","Kola","Wale",2021-01-01 09:17:31,"Completed","Closed","00:00:21","03:18:21","Thursday","11PM"
"AXA-20201203-2969-WiFi6","WiFI - 6","Chatbot","Jacobs","ZAMFARA",2020-12-03 12:23:54,2020-12-03 12:32:29,2020-12-03 15:35:02,"Customers End","Kola","Wale",2020-12-03 20:24:39,"Completed","Closed","00:08:35","03:02:33","Thursday","12PM"
"AXA-20201231-1192-HSE","High speed Internet","Social Media","Lemway","SOKOTO",2020-12-31 15:28:03,2020-12-31 15:36:51,2020-12-31 19:52:15,"Customers End","Kola","Wale",2021-01-02 06:44:52,"Completed","Closed","00:08:48","04:15:24","Thursday"," 3PM"
"AXA-20201226-2864-WiFi7","WiFI - 7","Chatbot","BetSan","RIVERS",2020-12-26 09:48:27,2020-12-26 09:51:36,2020-12-26 11:19:39,"Customers End","Kola","Wale",2020-12-26 15:48:02,"Completed","Closed","00:03:09","01:28:03","Saturday"," 9AM"
"AXA-20201231-1802-HSE","High speed Internet","Social Media","PWAN","NASARAWA",2020-12-31 20:49:04,2020-12-31 20:53:28,2021-01-01 02:19:56,"Line damage","Kola","Wale",2021-01-02 06:54:56,"Completed","Closed","00:04:24","05:26:28","Thursday"," 8PM"
"AXA-20201227-3514-WLESS","Wireless","Email","BetSan","ANAMBRA",2020-12-27 11:49:55,2020-12-27 11:58:38,2020-12-27 14:12:22,"Customers End","Kola","Wale",2020-12-27 17:28:18,"Completed","Closed","00:08:43","02:13:44","Sunday","11AM"
"AXA-20201211-2734-ICS","Interconnection Services","USSD","Berger","DELTA",2020-12-11 09:39:30,2020-12-11 09:43:38,2020-12-11 13:18:16,"Router Failure","Kola","Wale",2020-12-11 16:49:49,"Completed","Closed","00:04:08","03:34:38","Friday"," 9AM"
"AXA-20201231-1955-WLESS","Wireless","Social Media","Gmicord","ENUGU",2020-12-31 22:55:04,2020-12-31 22:57:29,2021-01-01 03:01:47,"Customers End","Kola","Wale",2021-01-01 14:51:51,"Completed","Closed","00:02:25","04:04:18","Thursday","10PM"
"AXA-20201223-3060-WiFi9","WiFI - 9","Social Media","Geotextile","OYO",2020-12-23 08:25:40,2020-12-23 08:27:14,2020-12-23 11:06:22,"Customers End","Kola","Wale",2020-12-23 15:42:10,"Completed","Closed","00:01:34","02:39:08","Wednesday"," 8AM"
"AXA-20201225-2313-ICS","Interconnection Services","Email","Nabett","EKITI",2020-12-25 15:13:18,2020-12-25 15:24:01,2020-12-25 18:26:09,"Routine Service","Kola","Wale",2020-12-25 23:13:58,"Completed","Closed","00:10:43","03:02:08","Friday"," 3PM"
"AXA-20201231-1972-WLESS","Wireless","Social Media","International","KATSINA",2020-12-31 21:13:03,2020-12-31 21:22:44,2021-01-01 00:57:10,"Customers End","Kola","Wale",2021-01-02 06:14:36,"Completed","Closed","00:09:41","03:34:26","Thursday"," 9PM"
"AXA-20201215-5806-WiFi8","WiFI - 8","Chatbot","Accendex","KOGI",2020-12-15 08:52:08,2020-12-15 08:53:27,2020-12-15 12:15:07,"Customers End","Kola","Wale",2020-12-15 16:54:54,"Completed","Closed","00:01:19","03:21:40","Tuesday"," 8AM"
"AXA-20201209-3543-WiFi3","WiFI - 3","WebForm","Jiji","LAGOS",2020-12-09 13:36:47,2020-12-09 13:41:02,2020-12-09 14:14:08,"Traffic Spikes","Kola","Wale",2020-12-09 20:04:28,"Completed","Closed","00:04:15","00:33:06","Wednesday"," 1PM"
"AXA-20201202-6088-WiFi10","WiFI - 10","Social Media","SupaTram","BORNO",2020-12-02 09:44:05,2020-12-02 09:50:11,2020-12-02 13:06:37,"Customers End","Kola","Wale",2020-12-02 18:24:31,"Completed","Closed","00:06:06","03:16:26","Wednesday"," 9AM"
"AXA-20201213-4385-MAC","Metro Area Connect","Email","Transnational","ENUGU",2020-12-13 08:03:54,2020-12-13 08:08:18,2020-12-13 12:26:58,"Customers End","Kola","Wale",2020-12-13 15:44:11,"Completed","Closed","00:04:24","04:18:40","Sunday"," 8AM"
"AXA-20201206-4915-WiFi8","WiFI - 8","Social Media","FoodCo","EKITI",2020-12-06 08:05:49,2020-12-06 08:06:10,2020-12-06 13:08:23,"Customers End","Kola","Wale",2020-12-06 16:34:56,"Completed","Closed","00:00:21","05:02:13","Sunday"," 8AM"
"AXA-20201227-5275-WiFi11","WiFI - 11","Email","Marketsquare","EBONYI",2020-12-27 15:36:50,2020-12-27 15:47:18,2020-12-27 17:26:57,"Customers End","Kola","Wale",2020-12-27 22:50:36,"Completed","Closed","00:10:28","01:39:39","Sunday"," 3PM"
"AXA-20201223-3209-HSE","High speed Internet","USSD","BetBoss","RIVERS",2020-12-23 14:47:46,2020-12-23 14:55:05,2020-12-23 20:09:29,"Routine Service","Kola","Wale",2020-12-24 00:32:00,"Completed","Closed","00:07:19","05:14:24","Wednesday"," 2PM"
"AXA-20201208-3302-ICS","Interconnection Services","Social Media","BetSan","NASARAWA",2020-12-08 09:06:11,2020-12-08 09:07:52,2020-12-08 11:41:22,"Customers End","Kola","Wale",2020-12-08 15:34:53,"Completed","Closed","00:01:41","02:33:30","Tuesday"," 9AM"
"AXA-20201231-1105-HSE","High speed Internet","Social Media","Arik","LAGOS",2020-12-31 21:43:03,2020-12-31 21:47:39,2020-12-31 22:20:58,"Customers End","Kola","Wale",2021-01-02 06:54:01,"Completed","Closed","00:04:36","00:33:19","Thursday"," 9PM"
"AXA-20201227-2827-WiFi4","WiFI - 4","Social Media","Ultimate","RIVERS",2020-12-27 15:36:52,2020-12-27 15:45:36,2020-12-27 16:05:03,"Line damage","Kola","Wale",2020-12-27 19:53:21,"Completed","Closed","00:08:44","00:19:27","Sunday"," 3PM"
"AXA-20201207-4659-WiFi8","WiFI - 8","Email","Jiji","ENUGU",2020-12-07 10:50:35,2020-12-07 10:53:59,2020-12-07 11:29:22,"Intrusions","Kola","Wale",2020-12-07 16:53:42,"Completed","Closed","00:03:24","00:35:23","Monday","10AM"
"AXA-20201215-4700-WiFi4","WiFI - 4","WebForm","Denna","LAGOS",2020-12-15 11:58:42,2020-12-15 12:02:48,2020-12-15 16:37:16,"Support network failures","Kola","Wale",2020-12-15 22:30:48,"Completed","Closed","00:04:06","04:34:28","Tuesday","11AM"
"AXA-20201230-1732-WLESS","Wireless","Social Media","BetSan","DELTA",2020-12-30 19:10:03,2020-12-30 19:13:43,2020-12-30 23:20:19,"Routine Service","Kola","Wale",2020-12-31 20:15:16,"Completed","Closed","00:03:40","04:06:36","Wednesday"," 7PM"
"AXA-20201221-3513-MAC","Metro Area Connect","Chatbot","Blenco","KANO",2020-12-21 12:51:47,2020-12-21 12:51:58,2020-12-21 16:36:13,"Line damage","Kola","Wale",2020-12-21 19:55:04,"Completed","Closed","00:00:11","03:44:15","Monday","12PM"
"AXA-20201201-2615-WiFi8","WiFI - 8","Chatbot","Ultimate","ABIA",2020-12-01 12:43:27,2020-12-01 12:45:06,2020-12-01 17:59:39,"Line damage","Kola","Wale",2020-12-01 22:37:04,"Completed","Closed","00:01:39","05:14:33","Tuesday","12PM"
"AXA-20201204-3175-C100","Cloud100","Chatbot","Cassava","RIVERS",2020-12-04 09:55:54,2020-12-04 10:01:31,2020-12-04 10:17:09,"Support network failures","Kola","Wale",2020-12-04 13:43:20,"Completed","Closed","00:05:37","00:15:38","Friday"," 9AM"
"AXA-20201218-2276-WLESS","Wireless","Chatbot","Kabo","IMO",2020-12-18 11:27:27,2020-12-18 11:34:05,2020-12-18 12:45:37,"Customers End","Kola","Wale",2020-12-18 18:26:52,"Completed","Closed","00:06:38","01:11:32","Friday","11AM"
"AXA-20201226-4609-EVOICE","EVoice","Social Media","ExcluDive","GOMBE",2020-12-26 11:18:28,2020-12-26 11:18:35,2020-12-26 11:40:20,"Routine Service","Kola","Wale",2020-12-26 16:11:01,"Completed","Closed","00:00:07","00:21:45","Saturday","11AM"
"AXA-20201201-2807-WLESS","Wireless","USSD","Union","ANAMBRA",2020-12-01 14:43:23,2020-12-01 14:48:06,2020-12-01 19:13:10,"Customers End","Kola","Wale",2020-12-01 22:38:32,"Completed","Closed","00:04:43","04:25:04","Tuesday"," 2PM"
"AXA-20201211-2915-MCON","M Connect","WebForm","BetSan","DELTA",2020-12-11 14:58:53,2020-12-11 15:07:14,2020-12-11 15:19:24,"Routine Service","Kola","Wale",2020-12-11 18:44:09,"Completed","Closed","00:08:21","00:12:10","Friday"," 2PM"
"AXA-20201215-4626-ICS","Interconnection Services","Email","ACCNI","NIGER",2020-12-15 08:37:19,2020-12-15 08:45:05,2020-12-15 13:18:13,"Customers End","Kola","Wale",2020-12-15 16:31:50,"Completed","Closed","00:07:46","04:33:08","Tuesday"," 8AM"
"AXA-20201231-1303-WLESS","Wireless","Social Media","ROCAD","IMO",2020-12-31 11:10:06,2020-12-31 11:14:22,2020-12-31 15:51:09,"Customers End","Kola","Wale",2021-01-01 13:21:07,"Completed","Closed","00:04:16","04:36:47","Thursday","11AM"
"AXA-20201226-5913-WiFi3","WiFI - 3","Email","ShopLite","RIVERS",2020-12-26 14:37:59,2020-12-26 14:46:41,2020-12-26 16:03:05,"Line damage","Kola","Wale",2020-12-26 20:51:25,"Completed","Closed","00:08:42","01:16:24","Saturday"," 2PM"
"AXA-20201224-4868-WiFi10","WiFI - 10","Social Media","Onehyr","RIVERS",2020-12-24 11:43:35,2020-12-24 11:47:52,2020-12-24 14:29:30,"Customers End","Kola","Wale",2020-12-24 20:16:58,"Completed","Closed","00:04:17","02:41:38","Thursday","11AM"
"AXA-20201231-1205-HSE","High speed Internet","Social Media","Jiji","BAUCHI",2020-12-31 17:04:33,2020-12-31 17:07:17,2020-12-31 18:47:34,"Customers End","Kola","Wale",2021-01-02 06:42:47,"Completed","Closed","00:02:44","01:40:17","Thursday"," 5PM"
"AXA-20201229-1634-HSE","High speed Internet","Social Media","SupaTram","AKWA IBOM",2020-12-29 19:10:03,2020-12-29 19:16:36,2020-12-30 00:36:57,"Customers End","Kola","Wale",2020-12-31 14:35:26,"Completed","Closed","00:06:33","05:20:21","Tuesday"," 7PM"
"AXA-20201225-2889-WiFi10","WiFI - 10","Social Media","Jacobs","OGUN",2020-12-25 14:56:23,2020-12-25 15:06:43,2020-12-25 16:08:02,"Line damage","Kola","Wale",2020-12-25 20:57:28,"Completed","Closed","00:10:20","01:01:19","Friday"," 2PM"
"AXA-20201210-4390-WiFi8","WiFI - 8","Social Media","Jacobs","ONDO",2020-12-10 11:54:51,2020-12-10 11:55:05,2020-12-10 15:32:09,"Customers End","Kola","Wale",2020-12-10 19:53:29,"Completed","Closed","00:00:14","03:37:04","Thursday","11AM"
"AXA-20201220-4090-ICS","Interconnection Services","Email","Xpertech","DELTA",2020-12-20 11:42:56,2020-12-20 11:53:38,2020-12-20 14:31:06,"Customers End","Kola","Wale",2020-12-20 19:11:53,"Completed","Closed","00:10:42","02:37:28","Sunday","11AM"
"AXA-20201212-5800-WiFi9","WiFI - 9","Phone Call","Transnational","BORNO",2020-12-12 10:17:37,2020-12-12 10:26:10,2020-12-12 10:34:16,"Line damage","Mary","Wale",2020-12-12 14:19:11,"Completed","Closed","00:08:33","00:08:06","Saturday","10AM"
"AXA-20201207-3228-MCON","M Connect","WebForm","Union","AKWA IBOM",2020-12-07 14:43:54,2020-12-07 14:48:18,2020-12-07 17:25:57,"Customers End","Mary","Wale",2020-12-07 23:20:28,"Completed","Closed","00:04:24","02:37:39","Monday"," 2PM"
"AXA-20201223-5503-WiFi5","WiFI - 5","Email","Transnational","ENUGU",2020-12-23 14:46:58,2020-12-23 14:47:43,2020-12-23 18:14:09,"Customers End","Mary","Wale",2020-12-23 23:32:55,"Completed","Closed","00:00:45","03:26:26","Wednesday"," 2PM"
"AXA-20201229-1422-HSE","High speed Internet","Social Media","Addide","AKWA IBOM",2020-12-29 21:49:03,2020-12-29 21:51:51,2020-12-30 00:23:28,"Customers End","Mary","Wale",2021-01-02 06:09:53,"Completed","Closed","00:02:48","02:31:37","Tuesday"," 9PM"
