,Date,Q-P1,Q-P2,Q-P3,Q-P4,S-P1,S-P2,S-P3,S-P4
2333,12-11-2016,3241,2679,4723,687,10273.97,16984.86,25598.66,4898.31
2334,13-11-2016,809,2846,3093,489,2564.53,18043.64,16764.06,3486.57
2335,14-11-2016,3162,599,512,253,10023.54,3797.66,2775.04,1803.89
2336,15-11-2016,5461,790,4408,1946,17311.37,5008.6,23891.36,13874.98
2337,16-11-2016,5909,413,2747,1204,18731.53,2618.42,14888.74,8584.52
2338,17-11-2016,4379,3508,4517,1234,13881.43,22240.72,24482.14,8798.42
2339,18-11-2016,2296,1508,963,1748,7278.32,9560.72,5219.46,12463.24
2340,19-11-2016,5871,754,4962,275,18611.07,4780.36,26894.04,1960.75
2341,20-11-2016,2742,3692,4350,1461,8692.14,23407.28,23577,10416.93
2342,21-11-2016,4476,1091,4240,1776,14188.92,6916.94,22980.8,12662.88
2343,22-11-2016,4201,3747,1135,1411,13317.17,23755.98,6151.7,10060.43
2344,23-11-2016,4949,2156,1368,371,15688.33,13669.04,7414.56,2645.23
2345,24-11-2016,6578,445,2669,1127,20852.26,2821.3,14465.98,8035.51
2346,25-11-2016,4085,3269,334,960,12949.45,20725.46,1810.28,6844.8
2347,26-11-2016,4844,309,1662,1303,15355.48,1959.06,9008.04,9290.39
2348,27-11-2016,4814,3074,4025,1637,15260.38,19489.16,21815.5,11671.81
2349,28-11-2016,2077,1601,4732,778,6584.09,10150.34,25647.44,5547.14
2350,29-11-2016,646,629,5853,740,2047.82,3987.86,31723.26,5276.2
2351,30-11-2016,4850,3816,5506,1172,15374.5,24193.44,29842.52,8356.36
2352,31-11-2016,2457,3144,533,1184,7788.69,19932.96,2888.86,8441.92
2353,01-12-2016,815,1082,5228,544,2583.55,6859.88,28335.76,3878.72
2354,02-12-2016,6866,2226,5550,436,21765.22,14112.84,30081,3108.68
2355,03-12-2016,3415,3470,2646,1694,10825.55,21999.8,14341.32,12078.22
2356,04-12-2016,1826,3466,2009,592,5788.42,21974.44,10888.78,4220.96
2357,05-12-2016,633,1694,4638,1560,2006.61,10739.96,25137.96,11122.8
2358,06-12-2016,307,1964,1083,458,973.19,12451.76,5869.86,3265.54
2359,07-12-2016,5787,2692,1692,1872,18344.79,17067.28,9170.64,13347.36
2360,08-12-2016,6802,3001,1408,1698,21562.34,19026.34,7631.36,12106.74
2361,09-12-2016,4899,1642,4317,1116,15529.83,10410.28,23398.14,7957.08
2362,10-12-2016,6474,1423,798,1990,20522.58,9021.82,4325.16,14188.7
2363,11-12-2016,6497,3067,1367,1097,20595.49,19444.78,7409.14,7821.61
2364,12-12-2016,4514,501,1422,440,14309.38,3176.34,7707.24,3137.2
2365,13-12-2016,2838,633,4171,1626,8996.46,4013.22,22606.82,11593.38
2366,14-12-2016,1518,1492,903,1424,4812.06,9459.28,4894.26,10153.12
2367,15-12-2016,6276,3297,2452,1609,19894.92,20902.98,13289.84,11472.17
2368,16-12-2016,4653,2114,3869,870,14750.01,13402.76,20969.98,6203.1
2369,17-12-2016,4094,769,2336,802,12977.98,4875.46,12661.12,5718.26
2370,18-12-2016,2593,2698,3642,1667,8219.81,17105.32,19739.64,11885.71
2371,19-12-2016,833,3132,1384,1134,2640.61,19856.88,7501.28,8085.42
2372,20-12-2016,6775,2931,4695,1640,21476.75,18582.54,25446.9,11693.2
2373,21-12-2016,5480,876,2038,731,17371.6,5553.84,11045.96,5212.03
2374,22-12-2016,6744,3069,560,1283,21378.48,19457.46,3035.2,9147.79
2375,23-12-2016,5080,3814,2500,892,16103.6,24180.76,13550,6359.96
2376,24-12-2016,3403,2168,3464,329,10787.51,13745.12,18774.88,2345.77
2377,25-12-2016,7277,3223,1090,1170,23068.09,20433.82,5907.8,8342.1
2378,26-12-2016,5882,3977,3649,311,18645.94,25214.18,19777.58,2217.43
2379,27-12-2016,7509,1680,487,1017,23803.53,10651.2,2639.54,7251.21
2380,28-12-2016,4696,1315,5914,1798,14886.32,8337.1,32053.88,12819.74
2381,29-12-2016,3335,629,4381,1772,10571.95,3987.86,23745.02,12634.36
2382,30-12-2016,5391,1786,5678,1238,17089.47,11323.24,30774.76,8826.94
2383,01-01-2017,3016,1114,1911,538,9560.72,7062.76,10357.62,3835.94
2384,02-01-2017,2554,1816,5295,827,8096.18,11513.44,28698.9,5896.51
2385,03-01-2017,4537,2589,3430,659,14382.29,16414.26,18590.6,4698.67
2386,04-01-2017,6337,958,3245,1306,20088.29,6073.72,17587.9,9311.78
2387,05-01-2017,5060,3394,3810,1485,16040.2,21517.96,20650.2,10588.05
2388,06-01-2017,7837,2404,2399,975,24843.29,15241.36,13002.58,6951.75
2389,07-01-2017,3544,1507,3841,624,11234.48,9554.38,20818.22,4449.12
2390,08-01-2017,1570,2166,4280,802,4976.9,13732.44,23197.6,5718.26
2391,09-01-2017,4928,2285,1793,1705,15621.76,14486.9,9718.06,12156.65
2392,10-01-2017,5264,3565,4623,873,16686.88,22602.1,25056.66,6224.49
2393,11-01-2017,6138,1653,1271,682,19457.46,10480.02,6888.82,4862.66
2394,12-01-2017,7919,1880,5802,1065,25103.23,11919.2,31446.84,7593.45
2395,13-01-2017,1142,3259,5839,968,3620.14,20662.06,31647.38,6901.84
2396,14-01-2017,1684,2419,5674,1380,5338.28,15336.46,30753.08,9839.4
2397,15-01-2017,2182,3414,3874,1549,6916.94,21644.76,20997.08,11044.37
2398,16-01-2017,5975,3366,4019,1663,18940.75,21340.44,21782.98,11857.19
2399,17-01-2017,3884,1738,1850,1547,12312.28,11018.92,10027,11030.11
2400,18-01-2017,324,1948,4185,860,1027.08,12350.32,22682.7,6131.8
2401,19-01-2017,752,3412,3927,1503,2383.84,21632.08,21284.34,10716.39
2402,20-01-2017,5686,1429,3598,265,18024.62,9059.86,19501.16,1889.45
2403,21-01-2017,4092,2134,3709,1692,12971.64,13529.56,20102.78,12063.96
2404,22-01-2017,4988,1376,2346,1159,15811.96,8723.84,12715.32,8263.67
2405,23-01-2017,5805,3890,4541,646,18401.85,24662.6,24612.22,4605.98
2406,24-01-2017,1177,3269,1386,491,3731.09,20725.46,7512.12,3500.83
2407,25-01-2017,7191,1232,4155,327,22795.47,7810.88,22520.1,2331.51
2408,26-01-2017,2623,3341,1132,686,8314.91,21181.94,6135.44,4891.18
2409,27-01-2017,3623,2887,2568,980,11484.91,18303.58,13918.56,6987.4
2410,28-01-2017,5876,1638,5728,1347,18626.92,10384.92,31045.76,9604.11
2411,29-01-2017,797,687,1284,1782,2526.49,4355.58,6959.28,12705.66
2412,30-01-2017,4860,709,2814,1613,15406.2,4495.06,15251.88,11500.69
2413,31-01-2017,1618,1589,3200,1319,5129.06,10074.26,17344,9404.47
2414,01-02-2017,720,2116,2558,777,2282.4,13415.44,13864.36,5540.01
2415,02-02-2017,584,939,3151,1239,1851.28,5953.26,17078.42,8834.07
2416,03-02-2017,5783,1778,3740,959,18332.11,11272.52,20270.8,6837.67
2417,04-02-2017,5448,2687,514,499,17270.16,17035.58,2785.88,3557.87
2418,05-02-2017,7369,2993,5869,1370,23359.73,18975.62,31809.98,9768.1
2419,06-02-2017,2300,1573,4101,1343,7291,9972.82,22227.42,9575.59
2420,07-02-2017,2496,2422,4276,1255,7912.32,15355.48,23175.92,8948.15
2421,08-02-2017,7753,2180,2143,1177,24577.01,13821.2,11615.06,8392.01
2422,09-02-2017,752,454,5027,1133,2383.84,2878.36,27246.34,8078.29
2423,10-02-2017,6033,3637,2166,997,19124.61,23058.58,11739.72,7108.61
2424,11-02-2017,7263,1817,591,1331,23023.71,11519.78,3203.22,9490.03
2425,12-02-2017,2584,738,2053,1641,8191.28,4678.92,11127.26,11700.33
2426,13-02-2017,1245,1913,2437,1247,3946.65,12128.42,13208.54,8891.11
2427,14-02-2017,1546,3181,3709,1572,4900.82,20167.54,20102.78,11208.36
2428,15-02-2017,2451,1931,4116,465,7769.67,12242.54,22308.72,3315.45
2429,16-02-2017,1039,2016,3996,1259,3293.63,12781.44,21658.32,8976.67
2430,17-02-2017,3011,2599,791,613,9544.87,16477.66,4287.22,4370.69
2431,18-02-2017,7071,1313,1733,381,22415.07,8324.42,9392.86,2716.53
2432,19-02-2017,4540,3846,3302,268,14391.8,24383.64,17896.84,1910.84
2433,20-02-2017,2904,2194,2590,428,9205.68,13909.96,14037.8,3051.64
2434,21-02-2017,7912,2639,4286,1511,25081.04,16731.26,23230.12,10773.43
2435,22-02-2017,4749,1530,3310,580,15054.33,9700.2,17940.2,4135.4
2436,23-02-2017,3736,860,4351,1578,11843.12,5452.4,23582.42,11251.14
2437,24-02-2017,2607,2692,5015,890,8264.19,17067.28,27181.3,6345.7
2438,25-02-2017,3715,1796,1088,1718,11776.55,11386.64,5896.96,12249.34
2439,26-02-2017,4270,586,1674,466,13535.9,3715.24,9073.08,3322.58
2440,27-02-2017,2442,3192,3783,1585,7741.14,20237.28,20503.86,11301.05
2441,28-02-2017,924,999,3796,868,2929.08,6333.66,20574.32,6188.84
2442,01-03-2017,5063,1001,5501,1750,16049.71,6346.34,29815.42,12477.5
2443,02-03-2017,5720,1515,5023,1703,18132.4,9605.1,27224.66,12142.39
2444,03-03-2017,1649,1497,2528,1173,5227.33,9490.98,13701.76,8363.49
2445,04-03-2017,3498,1449,3860,1750,11088.66,9186.66,20921.2,12477.5
2446,05-03-2017,2326,3052,317,469,7373.42,19349.68,1718.14,3343.97
2447,06-03-2017,6177,3058,560,1584,19581.09,19387.72,3035.2,11293.92
2448,07-03-2017,720,2136,463,427,2282.4,13542.24,2509.46,3044.51
2449,08-03-2017,6046,3616,4290,1597,19165.82,22925.44,23251.8,11386.61
2450,09-03-2017,989,2702,1913,667,3135.13,17130.68,10368.46,4755.71
2451,10-03-2017,2372,2851,1921,1630,7519.24,18075.34,10411.82,11621.9
2452,11-03-2017,1004,2614,4722,1412,3182.68,16572.76,25593.24,10067.56
2453,12-03-2017,3699,2763,5481,412,11725.83,17517.42,29707.02,2937.56
2454,13-03-2017,7174,1581,541,811,22741.58,10023.54,2932.22,5782.43
2455,14-03-2017,2903,2125,3566,311,9202.51,13472.5,19327.72,2217.43
2456,15-03-2017,2695,1501,2240,1772,8543.15,9516.34,12140.8,12634.36
2457,16-03-2017,5412,2890,2673,697,17156.04,18322.6,14487.66,4969.61
2458,17-03-2017,2022,1748,782,1502,6409.74,11082.32,4238.44,10709.26
2459,18-03-2017,7456,1322,3010,775,23635.52,8381.48,16314.2,5525.75
2460,19-03-2017,616,1454,4560,1533,1952.72,9218.36,24715.2,10930.29
2461,20-03-2017,6173,1714,4401,307,19568.41,10866.76,23853.42,2188.91
2462,21-03-2017,1034,2116,3208,1119,3277.78,13415.44,17387.36,7978.47
2463,22-03-2017,5464,1812,2403,288,17320.88,11488.08,13024.26,2053.44
2464,23-03-2017,2404,1784,2391,1234,7620.68,11310.56,12959.22,8798.42
2465,24-03-2017,2358,479,1378,991,7474.86,3036.86,7468.76,7065.83
2466,25-03-2017,3714,2265,642,1171,11773.38,14360.1,3479.64,8349.23
2467,26-03-2017,7766,3499,3046,1964,24618.22,22183.66,16509.32,14003.32
2468,27-03-2017,933,2868,4176,1553,2957.61,18183.12,22633.92,11072.89
2469,28-03-2017,2269,3654,3386,1932,7192.73,23166.36,18352.12,13775.16
2470,29-03-2017,404,3350,1683,1562,1280.68,21239,9121.86,11137.06
2471,30-03-2017,7021,3239,1358,305,22256.57,20535.26,7360.36,2174.65
2472,31-03-2017,450,2326,3917,657,1426.5,14746.84,21230.14,4684.41
2473,01-04-2017,487,2954,3305,353,1543.79,18728.36,17913.1,2516.89
2474,02-04-2017,4835,283,2388,1238,15326.95,1794.22,12942.96,8826.94
2475,03-04-2017,4008,3570,5349,1800,12705.36,22633.8,28991.58,12834
2476,04-04-2017,3258,2236,3443,870,10327.86,14176.24,18661.06,6203.1
2477,05-04-2017,6982,1908,2354,939,22132.94,12096.72,12758.68,6695.07
2478,06-04-2017,6368,1607,5454,1498,20186.56,10188.38,29560.68,10680.74
2479,07-04-2017,4148,1709,1916,1663,13149.16,10835.06,10384.72,11857.19
2480,08-04-2017,722,3134,418,1460,2288.74,19869.56,2265.56,10409.8
2481,09-04-2017,527,3137,4106,1509,1670.59,19888.58,22254.52,10759.17
2482,10-04-2017,7451,405,5610,881,23619.67,2567.7,30406.2,6281.53
2483,11-04-2017,2317,2405,3943,608,7344.89,15247.7,21371.06,4335.04
2484,12-04-2017,1801,3781,916,1359,5709.17,23971.54,4964.72,9689.67
2485,13-04-2017,5571,2241,4321,488,17660.07,14207.94,23419.82,3479.44
2486,14-04-2017,3375,1849,3915,1489,10698.75,11722.66,21219.3,10616.57
2487,15-04-2017,5932,3636,1901,1730,18804.44,23052.24,10303.42,12334.9
2488,16-04-2017,2466,934,3099,585,7817.22,5921.56,16796.58,4171.05
2489,17-04-2017,7640,1754,5479,1794,24218.8,11120.36,29696.18,12791.22
2490,18-04-2017,5478,2127,4845,347,17365.26,13485.18,26259.9,2474.11
2491,19-04-2017,4348,3810,4342,638,13783.16,24155.4,23533.64,4548.94
2492,20-04-2017,4563,1374,4584,546,14464.71,8711.16,24845.28,3892.98
2493,21-04-2017,3159,2952,3230,1636,10014.03,18715.68,17506.6,11664.68
2494,22-04-2017,5254,1038,4675,454,16655.18,6580.92,25338.5,3237.02
2495,23-04-2017,4899,664,5613,1293,15529.83,4209.76,30422.46,9219.09
2496,24-04-2017,2995,953,4524,1749,9494.15,6042.02,24520.08,12470.37
2497,25-04-2017,3334,633,1899,438,10568.78,4013.22,10292.58,3122.94
2498,26-04-2017,3167,2130,2962,1536,10039.39,13504.2,16054.04,10951.68
2499,27-04-2017,1022,2327,2750,480,3239.74,14753.18,14905,3422.4
2500,28-04-2017,615,2333,4280,1738,1949.55,14791.22,23197.6,12391.94
2501,29-04-2017,2339,2548,2343,1831,7414.63,16154.32,12699.06,13055.03
2502,30-04-2017,7533,2369,2064,1223,23879.61,15019.46,11186.88,8719.99
2503,01-05-2017,2489,858,4336,1753,7890.13,5439.72,23501.12,12498.89
2504,02-05-2017,7823,2215,3425,1361,24798.91,14043.1,18563.5,9703.93
2505,03-05-2017,7293,3092,1421,805,23118.81,19603.28,7701.82,5739.65
2506,04-05-2017,2987,2633,3353,1300,9468.79,16693.22,18173.26,9269
2507,05-05-2017,7287,2213,4289,306,23099.79,14030.42,23246.38,2181.78
2508,06-05-2017,6812,1178,1901,425,21594.04,7468.52,10303.42,3030.25
2509,07-05-2017,1478,1878,3749,1677,4685.26,11906.52,20319.58,11957.01
2510,08-05-2017,3974,402,2396,1315,12597.58,2548.68,12986.32,9375.95
2511,09-05-2017,1726,977,2391,1431,5471.42,6194.18,12959.22,10203.03
2512,10-05-2017,2444,1521,1020,1432,7747.48,9643.14,5528.4,10210.16
2513,11-05-2017,2350,3303,1700,1075,7449.5,20941.02,9214,7664.75
2514,12-05-2017,4037,2710,4944,964,12797.29,17181.4,26796.48,6873.32
2515,13-05-2017,6509,2815,2223,1104,20633.53,17847.1,12048.66,7871.52
2516,14-05-2017,3638,2115,2239,1881,11532.46,13409.1,12135.38,13411.53
2517,15-05-2017,7878,638,1209,1612,24973.26,4044.92,6552.78,11493.56
2518,16-05-2017,4671,2149,3791,1919,14807.07,13624.66,20547.22,13682.47
2519,17-05-2017,2357,826,2671,669,7471.69,5236.84,14476.82,4769.97
2520,18-05-2017,5987,3720,4646,1629,18978.79,23584.8,25181.32,11614.77
2521,19-05-2017,2422,2517,1794,913,7677.74,15957.78,9723.48,6509.69
2522,20-05-2017,1089,1848,1548,1365,3452.13,11716.32,8390.16,9732.45
2523,21-05-2017,4516,1925,3982,595,14315.72,12204.5,21582.44,4242.35
2524,22-05-2017,4809,3179,3554,914,15244.53,20154.86,19262.68,6516.82
2525,23-05-2017,3061,620,5501,528,9703.37,3930.8,29815.42,3764.64
2526,24-05-2017,3331,1226,5793,527,10559.27,7772.84,31398.06,3757.51
2527,25-05-2017,2169,2502,4397,1621,6875.73,15862.68,23831.74,11557.73
2528,26-05-2017,4407,2421,5293,674,13970.19,15349.14,28688.06,4805.62
2529,27-05-2017,3143,3791,4175,587,9963.31,24034.94,22628.5,4185.31
2530,28-05-2017,2004,2685,2020,1551,6352.68,17022.9,10948.4,11058.63
2531,29-05-2017,6632,2635,277,869,21023.44,16705.9,1501.34,6195.97
2532,30-05-2017,6531,3970,2674,1990,20703.27,25169.8,14493.08,14188.7
2533,31-05-2017,5172,3767,2984,1113,16395.24,23882.78,16173.28,7935.69
2534,01-06-2017,2826,1974,5454,925,8958.42,12515.16,29560.68,6595.25
2535,02-06-2017,5331,2825,2252,847,16899.27,17910.5,12205.84,6039.11
2536,03-06-2017,1596,3975,4531,272,5059.32,25201.5,24558.02,1939.36
2537,04-06-2017,7724,756,5897,561,24485.08,4793.04,31961.74,3999.93
2538,05-06-2017,3735,3767,5534,728,11839.95,23882.78,29994.28,5190.64
2539,06-06-2017,1769,1196,733,1711,5607.73,7582.64,3972.86,12199.43
2540,07-06-2017,2208,2736,4716,1026,6999.36,17346.24,25560.72,7315.38
2541,08-06-2017,1788,881,416,990,5667.96,5585.54,2254.72,7058.7
2542,09-06-2017,4354,3986,294,1707,13802.18,25271.24,1593.48,12170.91
2543,10-06-2017,1029,1276,2557,1340,3261.93,8089.84,13858.94,9554.2
2544,11-06-2017,7848,466,3346,382,24878.16,2954.44,18135.32,2723.66
2545,12-06-2017,856,2941,3225,1977,2713.52,18645.94,17479.5,14096.01
2546,13-06-2017,5350,3229,2019,1619,16959.5,20471.86,10942.98,11543.47
2547,14-06-2017,5236,1297,5437,1135,16598.12,8222.98,29468.54,8092.55
2548,15-06-2017,2518,3901,5326,1572,7982.06,24732.34,28866.92,11208.36
2549,16-06-2017,5571,2856,2670,1480,17660.07,18107.04,14471.4,10552.4
2550,17-06-2017,527,341,1540,1519,1670.59,2161.94,8346.8,10830.47
2551,18-06-2017,6723,1215,2844,1104,21311.91,7703.1,15414.48,7871.52
2552,19-06-2017,3961,2707,5594,1011,12556.37,17162.38,30319.48,7208.43
2553,20-06-2017,3696,1214,2506,1793,11716.32,7696.76,13582.52,12784.09
2554,21-06-2017,2064,673,1223,1520,6542.88,4266.82,6628.66,10837.6
2555,22-06-2017,3408,3482,2257,1301,10803.36,22075.88,12232.94,9276.13
2556,23-06-2017,2781,2727,3189,1536,8815.77,17289.18,17284.38,10951.68
2557,24-06-2017,5278,1375,4961,912,16731.26,8717.5,26888.62,6502.56
2558,25-06-2017,6027,712,4560,443,19105.59,4514.08,24715.2,3158.59
2559,26-06-2017,7515,3202,2778,390,23822.55,20300.68,15056.76,2780.7
2560,27-06-2017,2965,3570,1012,1942,9399.05,22633.8,5485.04,13846.46
2561,28-06-2017,7160,1411,3628,492,22697.2,8945.74,19663.76,3507.96
2562,29-06-2017,5632,683,5504,586,17853.44,4330.22,29831.68,4178.18
2563,30-06-2017,3121,1603,2495,1618,9893.57,10163.02,13522.9,11536.34
2564,01-07-2017,1216,1238,5034,1885,3854.72,7848.92,27284.28,13440.05
2565,02-07-2017,5857,3056,5788,1736,18566.69,19375.04,31370.96,12377.68
2566,03-07-2017,5221,1846,769,1752,16550.57,11703.64,4167.98,12491.76
2567,04-07-2017,1145,2315,2096,1866,3629.65,14677.1,11360.32,13304.58
2568,05-07-2017,1153,1728,1874,1628,3655.01,10955.52,10157.08,11607.64
2569,06-07-2017,1077,1489,1299,1430,3414.09,9440.26,7040.58,10195.9
2570,07-07-2017,4957,648,5105,1283,15713.69,4108.32,27669.1,9147.79
2571,08-07-2017,4366,2694,484,1319,13840.22,17079.96,2623.28,9404.47
2572,09-07-2017,885,3664,740,1409,2805.45,23229.76,4010.8,10046.17
2573,10-07-2017,6493,2515,3373,996,20582.81,15945.1,18281.66,7101.48
2574,11-07-2017,6445,3250,4505,1804,20430.65,20605,24417.1,12862.52
2575,12-07-2017,6984,2856,2058,1454,22139.28,18107.04,11154.36,10367.02
2576,13-07-2017,4725,437,4640,534,14978.25,2770.58,25148.8,3807.42
2577,14-07-2017,3385,2828,5562,540,10730.45,17929.52,30146.04,3850.2
2578,15-07-2017,5907,2622,1802,918,18725.19,16623.48,9766.84,6545.34
2579,16-07-2017,4043,3009,3284,1488,12816.31,19077.06,17799.28,10609.44
2580,17-07-2017,4383,3508,2721,1407,13894.11,22240.72,14747.82,10031.91
2581,18-07-2017,2161,1203,4629,1247,6850.37,7627.02,25089.18,8891.11
2582,19-07-2017,1543,1079,5855,839,4891.31,6840.86,31734.1,5982.07
2583,20-07-2017,6005,3668,3360,999,19035.85,23255.12,18211.2,7122.87
2584,21-07-2017,7086,1348,1097,1061,22462.62,8546.32,5945.74,7564.93
2585,22-07-2017,7841,1118,1943,1683,24855.97,7088.12,10531.06,11999.79
2586,23-07-2017,1184,1911,1558,503,3753.28,12115.74,8444.36,3586.39
2587,24-07-2017,4779,398,2649,713,15149.43,2523.32,14357.58,5083.69
2588,25-07-2017,7806,3630,1282,445,24745.02,23014.2,6948.44,3172.85
2589,26-07-2017,1317,3340,5945,1234,4174.89,21175.6,32221.9,8798.42
2590,27-07-2017,682,3812,1647,1167,2161.94,24168.08,8926.74,8320.71
2591,28-07-2017,3245,1993,3159,1020,10286.65,12635.62,17121.78,7272.6
2592,29-07-2017,1983,2104,1705,1976,6286.11,13339.36,9241.1,14088.88
2593,30-07-2017,5420,3514,1205,1133,17181.4,22278.76,6531.1,8078.29
2594,31-07-2017,6242,294,5119,1764,19787.14,1863.96,27744.98,12577.32
2595,01-08-2017,4015,3920,4583,848,12727.55,24852.8,24839.86,6046.24
2596,02-08-2017,6034,3139,4450,1035,19127.78,19901.26,24119,7379.55
2597,03-08-2017,7358,3540,5822,1939,23324.86,22443.6,31555.24,13825.07
2598,04-08-2017,1858,3178,938,850,5889.86,20148.52,5083.96,6060.5
2599,05-08-2017,3781,3138,3263,338,11985.77,19894.92,17685.46,2409.94
2600,06-08-2017,5938,1746,1505,729,18823.46,11069.64,8157.1,5197.77
2601,07-08-2017,2986,3894,5643,1914,9465.62,24687.96,30585.06,13646.82
2602,08-08-2017,995,1735,5823,1159,3154.15,10999.9,31560.66,8263.67
2603,09-08-2017,6808,3125,2581,1612,21581.36,19812.5,13989.02,11493.56
2604,10-08-2017,3034,2999,5894,936,9617.78,19013.66,31945.48,6673.68
2605,11-08-2017,5646,2569,5737,1607,17897.82,16287.46,31094.54,11457.91
2606,12-08-2017,4229,1058,3944,930,13405.93,6707.72,21376.48,6630.9
2607,13-08-2017,4176,3510,493,1347,13237.92,22253.4,2672.06,9604.11
2608,14-08-2017,4478,415,1990,541,14195.26,2631.1,10785.8,3857.33
2609,15-08-2017,2643,2807,5533,1123,8378.31,17796.38,29988.86,8006.99
2610,16-08-2017,5057,328,1571,1771,16030.69,2079.52,8514.82,12627.23
2611,17-08-2017,6703,3901,1203,1967,21248.51,24732.34,6520.26,14024.71
2612,18-08-2017,4132,2349,5963,993,13098.44,14892.66,32319.46,7080.09
2613,19-08-2017,2288,3908,4114,1197,7252.96,24776.72,22297.88,8534.61
2614,20-08-2017,5351,1691,5816,1264,16962.67,10720.94,31522.72,9012.32
2615,21-08-2017,7777,3811,2924,1783,24653.09,24161.74,15848.08,12712.79
2616,22-08-2017,7176,2227,4245,295,22747.92,14119.18,23007.9,2103.35
2617,23-08-2017,4034,2444,2345,1803,12787.78,15494.96,12709.9,12855.39
2618,24-08-2017,620,459,2540,1510,1965.4,2910.06,13766.8,10766.3
2619,25-08-2017,4818,1235,2790,997,15273.06,7829.9,15121.8,7108.61
2620,26-08-2017,3581,2662,1340,1845,11351.77,16877.08,7262.8,13154.85
2621,27-08-2017,6900,2225,4073,1932,21873,14106.5,22075.66,13775.16
2622,28-08-2017,5973,3838,2578,1844,18934.41,24332.92,13972.76,13147.72
2623,29-08-2017,711,2662,5827,1481,2253.87,16877.08,31582.34,10559.53
2624,31-08-2017,2050,583,5744,646,6498.5,3696.22,31132.48,4605.98
2625,01-09-2017,2190,2224,3306,1798,6942.3,14100.16,17918.52,12819.74
2626,02-09-2017,6706,915,2701,1908,21258.02,5801.1,14639.42,13604.04
2627,03-09-2017,4374,3254,4312,1779,13865.58,20630.36,23371.04,12684.27
2628,04-09-2017,1066,2808,1278,1470,3379.22,17802.72,6926.76,10481.1
2629,05-09-2017,3300,2632,5565,1565,10461,16686.88,30162.3,11158.45
2630,06-09-2017,5399,3245,3231,1622,17114.83,20573.3,17512.02,11564.86
2631,07-09-2017,432,936,980,268,1369.44,5934.24,5311.6,1910.84
2632,08-09-2017,2234,2394,2677,1417,7081.78,15177.96,14509.34,10103.21
2633,09-09-2017,7340,746,5453,1392,23267.8,4729.64,29555.26,9924.96
2634,10-09-2017,2226,1313,670,1458,7056.42,8324.42,3631.4,10395.54
2635,11-09-2017,5764,1859,3393,1134,18271.88,11786.06,18390.06,8085.42
2636,12-09-2017,5735,3461,2979,1933,18179.95,21942.74,16146.18,13782.29
2637,13-09-2017,1997,2561,5508,1344,6330.49,16236.74,29853.36,9582.72
2638,14-09-2017,811,678,5889,1166,2570.87,4298.52,31918.38,8313.58
2639,15-09-2017,2181,2049,5116,1531,6913.77,12990.66,27728.72,10916.03
2640,16-09-2017,653,2218,3465,297,2070.01,14062.12,18780.3,2117.61
2641,17-09-2017,4868,667,4962,746,15431.56,4228.78,26894.04,5318.98
2642,18-09-2017,3628,1345,4502,1514,11500.76,8527.3,24400.84,10794.82
2643,19-09-2017,4334,1423,2132,1480,13738.78,9021.82,11555.44,10552.4
2644,20-09-2017,3220,2975,1398,1461,10207.4,18861.5,7577.16,10416.93
2645,21-09-2017,5734,1950,1781,1720,18176.78,12363,9653.02,12263.6
2646,22-09-2017,2503,573,1109,1664,7934.51,3632.82,6010.78,11864.32
