start_time,end_time,hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
"Nov 2, 2019 1:04:34 PM","Nov 2, 2019 1:57:43 PM",1659,2,VSLA Account,176.62652,District_A,Rural,female,49,3,primary 2,no,yes,no,Company_A Company_B,Company_A,no,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 1:59:24 PM","Nov 2, 2019 3:03:40 PM",1660,1,Mobile Money,236.69323,District_A,Rural,male,30,4,primary 6,no,yes,yes,Company_B,,yes,no,,no,yes,yes,no,no,no,,no,no
"Nov 2, 2019 3:05:37 PM","Nov 2, 2019 4:03:45 PM",1660,2,SACCO Account,236.69323,District_A,Rural,male,30,4,primary 6,no,yes,yes,Company_B,,yes,no,,no,yes,yes,no,no,no,,no,no
"Nov 1, 2019 3:00:05 PM","Nov 1, 2019 4:03:13 PM",1660,3,VSLA Account,236.69323,District_A,Rural,male,30,4,primary 6,no,yes,yes,Company_B,,yes,no,,no,yes,yes,no,no,no,,no,no
"Nov 2, 2019 10:11:58 AM","Nov 2, 2019 11:40:56 AM",1661,1,Mobile Money,375.51111,District_A,Urban,male,43,9,secondary 6,no,yes,no,Company_A,,yes,no,no,no,no,no,yes,no,yes,,no,no
"Nov 2, 2019 11:41:29 AM","Nov 2, 2019 12:59:08 PM",1662,1,SACCO Account,138.6321,District_B,Rural,female,56,5,primary 2,yes,yes,no,,,,,,no,no,no,,,yes,,no,no
"Nov 2, 2019 12:59:20 PM","Nov 2, 2019 2:11:27 PM",1663,1,Mobile Money,202.9265,District_A,Urban,female,46,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no
"Nov 2, 2019 2:41:14 PM","Nov 2, 2019 3:53:24 PM",1663,2,Bank Account,202.9265,District_A,Urban,female,46,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no
"Nov 2, 2019 3:54:43 PM","Nov 2, 2019 4:57:11 PM",1664,1,Mobile Money,582.84748,District_C,Rural,male,20,2,secondary 3,no,yes,yes,Company_B,,yes,,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 9:46:48 AM","Nov 2, 2019 10:47:46 AM",1664,2,VSLA Account,582.84748,District_C,Rural,male,20,2,secondary 3,no,yes,yes,Company_B,,yes,,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 10:56:07 AM","Nov 2, 2019 12:03:38 PM",1665,1,Mobile Money,3157.2247,District_A,Urban,male,58,12,tvet,no,yes,,Company_A,,yes,,,yes,yes,yes,yes,no,yes,,yes,no
"Nov 2, 2019 12:13:43 PM","Nov 2, 2019 1:30:59 PM",1665,2,Bank Account,3157.2247,District_A,Urban,male,58,12,tvet,no,yes,,Company_A,,yes,,,yes,yes,yes,yes,no,yes,,yes,no
"Nov 2, 2019 1:38:25 PM","Nov 2, 2019 2:35:02 PM",1666,1,Mobile Money,702.51098,District_C,Rural,female,30,3,,no,yes,no,Company_A,,no,yes,,no,no,no,no,no,no,,no,no
"Nov 2, 2019 2:48:37 PM","Nov 2, 2019 4:05:50 PM",1666,2,SACCO Account,702.51098,District_C,Rural,female,30,3,,no,yes,no,Company_A,,no,yes,,no,no,no,no,no,no,,no,no
"Nov 2, 2019 4:14:02 PM","Nov 2, 2019 5:07:56 PM",1666,3,VSLA Account,702.51098,District_C,Rural,female,30,3,,no,yes,no,Company_A,,no,yes,,no,no,no,no,no,no,,no,no
"Nov 2, 2019 11:00:41 AM","Nov 2, 2019 11:56:25 AM",1667,1,Mobile Money,90.311111,District_C,Rural,female,30,6,secondary 2,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,no,,no,no
"Nov 2, 2019 11:59:06 AM","Nov 2, 2019 12:51:17 PM",1667,2,VSLA Account,90.311111,District_C,Rural,female,30,6,secondary 2,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,no,,no,no
"Nov 2, 2019 12:51:51 PM","Nov 2, 2019 1:47:57 PM",1668,1,Mobile Money,192.93968,District_A,Urban,female,32,3,university,no,yes,no,Company_A Company_B,Company_A,no,no,no,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 3:28:25 PM","Nov 2, 2019 4:22:22 PM",1668,2,Bank Account,192.93968,District_A,Urban,female,32,3,university,no,yes,no,Company_A Company_B,Company_A,no,no,no,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 8:46:47 AM","Nov 2, 2019 9:54:11 AM",1668,3,SACCO Account,192.93968,District_A,Urban,female,32,3,university,no,yes,no,Company_A Company_B,Company_A,no,no,no,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 11:23:09 AM","Nov 2, 2019 12:26:16 PM",1669,1,VSLA Account,89.386667,District_B,Rural,female,29,2,primary 6,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 12:34:00 PM","Nov 2, 2019 1:37:00 PM",1670,1,Mobile Money,113.77531,District_A,Urban,female,56,3,university,no,no,no,Company_A,,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no
"Nov 2, 2019 1:43:48 PM","Nov 2, 2019 2:44:40 PM",1670,2,Bank Account,113.77531,District_A,Urban,female,56,3,university,no,no,no,Company_A,,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no
"Nov 2, 2019 12:10:28 PM","Nov 2, 2019 1:10:29 PM",1670,3,VSLA Account,113.77531,District_A,Urban,female,56,3,university,no,no,no,Company_A,,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no
"Nov 2, 2019 1:18:21 PM","Nov 2, 2019 2:18:32 PM",1671,1,Mobile Money,232.76503,District_B,Rural,female,40,3,tvet,no,yes,no,Company_A,,,no,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 2:28:53 PM","Nov 2, 2019 3:29:46 PM",1671,2,SACCO Account,232.76503,District_B,Rural,female,40,3,tvet,no,yes,no,Company_A,,,no,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 3:37:36 PM","Nov 2, 2019 4:32:50 PM",1671,3,VSLA Account,232.76503,District_B,Rural,female,40,3,tvet,no,yes,no,Company_A,,,no,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 4:48:18 PM","Nov 2, 2019 5:43:22 PM",1672,1,Mobile Money,497.60684,District_A,Urban,female,42,7,primary 6,no,no,no,Company_A Company_B,Company_B,no,yes,,yes,yes,yes,yes,no,yes,no,yes,no
"Nov 2, 2019 8:18:52 AM","Nov 2, 2019 9:20:44 AM",1672,2,Bank Account,497.60684,District_A,Urban,female,42,7,primary 6,no,no,no,Company_A Company_B,Company_B,no,yes,,yes,yes,yes,yes,no,yes,no,yes,no
"Nov 2, 2019 8:24:42 AM","Nov 2, 2019 9:33:57 AM",1672,3,SACCO Account,497.60684,District_A,Urban,female,42,7,primary 6,no,no,no,Company_A Company_B,Company_B,no,yes,,yes,yes,yes,yes,no,yes,no,yes,no
"Nov 2, 2019 9:37:08 AM","Nov 2, 2019 10:51:25 AM",1672,4,VSLA Account,497.60684,District_A,Urban,female,42,7,primary 6,no,no,no,Company_A Company_B,Company_B,no,yes,,yes,yes,yes,yes,no,yes,no,yes,no
"Nov 2, 2019 10:56:07 AM","Nov 2, 2019 12:09:27 PM",1673,1,Mobile Money,250.34074,District_A,Urban,female,26,4,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no
"Nov 2, 2019 11:40:20 AM","Nov 2, 2019 12:48:16 PM",1674,1,Mobile Money,561.54313,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,,no,no
"Nov 2, 2019 12:12:24 PM","Nov 2, 2019 1:03:30 PM",1674,2,SACCO Account,561.54313,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,,no,no
"Nov 2, 2019 12:49:57 PM","Nov 2, 2019 1:56:31 PM",1674,3,VSLA Account,561.54313,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,,no,no
"Nov 2, 2019 1:12:37 PM","Nov 2, 2019 2:12:06 PM",1675,1,Mobile Money,330.51358,District_C,Rural,female,30,5,secondary 6,no,yes,no,Company_B,,no,no,no,yes,no,no,no,no,yes,,yes,no
"Nov 2, 2019 1:57:36 PM","Nov 2, 2019 2:49:58 PM",1675,2,SACCO Account,330.51358,District_C,Rural,female,30,5,secondary 6,no,yes,no,Company_B,,no,no,no,yes,no,no,no,no,yes,,yes,no
"Nov 2, 2019 2:38:21 PM","Nov 2, 2019 3:43:44 PM",1675,3,VSLA Account,330.51358,District_C,Rural,female,30,5,secondary 6,no,yes,no,Company_B,,no,no,no,yes,no,no,no,no,yes,,yes,no
"Nov 2, 2019 8:13:43 AM","Nov 2, 2019 9:35:36 AM",1676,1,Mobile Money,267.19959,District_A,Urban,male,28,3,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 2, 2019 11:15:06 AM","Nov 2, 2019 1:05:26 PM",1676,2,Bank Account,267.19959,District_A,Urban,male,28,3,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 2, 2019 3:51:52 PM","Nov 2, 2019 5:09:49 PM",1676,3,Online Bank Account,267.19959,District_A,Urban,male,28,3,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 2, 2019 5:14:10 PM","Nov 2, 2019 6:12:32 PM",1677,1,Mobile Money,136.87333,District_B,Rural,female,42,1,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 9:35:00 AM","Nov 2, 2019 11:10:49 AM",1677,2,SACCO Account,136.87333,District_B,Rural,female,42,1,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 12:51:22 PM","Nov 2, 2019 2:09:38 PM",1678,1,Mobile Money,291.88889,District_A,Urban,male,27,3,secondary 6,no,yes,no,Company_A,,no,yes,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 9:59:48 AM","Nov 2, 2019 11:02:46 AM",1678,2,Bank Account,291.88889,District_A,Urban,male,27,3,secondary 6,no,yes,no,Company_A,,no,yes,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 12:29:49 PM","Nov 2, 2019 1:30:44 PM",1678,3,VSLA Account,291.88889,District_A,Urban,male,27,3,secondary 6,no,yes,no,Company_A,,no,yes,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 1:33:22 PM","Nov 2, 2019 2:45:19 PM",1679,1,Mobile Money,126.82385,District_B,Rural,female,18,4,primary 6,no,yes,no,Company_B,Company_B,yes,,,no,no,no,no,no,yes,,no,no
"Nov 2, 2019 2:51:25 PM","Nov 2, 2019 4:08:52 PM",1680,1,Mobile Money,151.46667,District_A,Urban,female,48,2,other,no,,no,Company_A Company_C,Company_A,,no,no,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 4:13:07 PM","Nov 2, 2019 5:26:02 PM",1680,2,Bank Account,151.46667,District_A,Urban,female,48,2,other,no,,no,Company_A Company_C,Company_A,,no,no,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 5:49:33 PM","Nov 2, 2019 7:19:16 PM",1680,3,SACCO Account,151.46667,District_A,Urban,female,48,2,other,no,,no,Company_A Company_C,Company_A,,no,no,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 10:32:18 AM","Nov 2, 2019 11:38:52 AM",1680,4,VSLA Account,151.46667,District_A,Urban,female,48,2,other,no,,no,Company_A Company_C,Company_A,,no,no,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 1:24:07 PM","Nov 2, 2019 2:47:48 PM",1681,1,Mobile Money,312.80485,District_C,Rural,male,33,4,primary 5,no,yes,yes,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 2, 2019 8:53:56 AM","Nov 2, 2019 10:04:38 AM",1681,2,SACCO Account,312.80485,District_C,Rural,male,33,4,primary 5,no,yes,yes,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 2, 2019 2:58:25 PM","Nov 2, 2019 4:12:03 PM",1681,3,VSLA Account,312.80485,District_C,Rural,male,33,4,primary 5,no,yes,yes,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 2, 2019 2:35:45 PM","Nov 2, 2019 3:53:23 PM",1682,1,VSLA Account,172.82538,District_B,Rural,female,41,8,primary 6,yes,yes,no,,,,,,no,no,no,no,no,no,,no,no
"Nov 2, 2019 4:00:32 PM","Nov 2, 2019 5:05:00 PM",1683,1,None,336.50332,District_C,Rural,male,29,2,primary 4,no,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 10:18:18 AM","Nov 2, 2019 11:24:26 AM",1684,1,Mobile Money,201.28313,District_C,Rural,male,34,6,primary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 1:08:01 PM","Nov 2, 2019 2:09:33 PM",1684,2,SACCO Account,201.28313,District_C,Rural,male,34,6,primary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 2:44:12 PM","Nov 2, 2019 3:53:27 PM",1684,3,VSLA Account,201.28313,District_C,Rural,male,34,6,primary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 10:13:23 AM","Nov 2, 2019 11:41:05 AM",1685,1,Mobile Money,344.8675,District_C,Rural,female,50,4,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 10:24:09 AM","Nov 2, 2019 11:47:19 AM",1685,2,SACCO Account,344.8675,District_C,Rural,female,50,4,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 11:58:06 AM","Nov 2, 2019 1:12:39 PM",1685,3,VSLA Account,344.8675,District_C,Rural,female,50,4,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 1:20:49 PM","Nov 2, 2019 2:31:20 PM",1686,1,Mobile Money,211.05185,District_B,Rural,female,63,2,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,no,,no,no
"Nov 2, 2019 2:39:03 PM","Nov 2, 2019 4:21:18 PM",1686,2,SACCO Account,211.05185,District_B,Rural,female,63,2,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,no,,no,no
"Nov 2, 2019 4:25:51 PM","Nov 2, 2019 5:25:03 PM",1686,3,VSLA Account,211.05185,District_B,Rural,female,63,2,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,no,,no,no
"Nov 2, 2019 8:44:08 AM","Nov 2, 2019 9:46:39 AM",1687,1,VSLA Account,950.77684,District_B,Rural,female,38,5,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 10:52:21 AM","Nov 2, 2019 12:02:26 PM",1688,1,VSLA Account,1036.3164,District_B,Rural,female,32,5,primary 3,no,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 12:07:16 PM","Nov 2, 2019 1:15:34 PM",1689,1,SACCO Account,132.47642,District_B,Rural,female,25,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 1:30:16 PM","Nov 2, 2019 2:54:03 PM",1689,2,VSLA Account,132.47642,District_B,Rural,female,25,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,yes,,no,no
"Nov 2, 2019 11:16:50 AM","Nov 2, 2019 12:20:34 PM",1690,1,Mobile Money,211.79047,District_C,Rural,male,28,3,secondary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 12:38:43 PM","Nov 2, 2019 1:44:09 PM",1690,2,SACCO Account,211.79047,District_C,Rural,male,28,3,secondary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 1:57:36 PM","Nov 2, 2019 2:57:55 PM",1690,3,VSLA Account,211.79047,District_C,Rural,male,28,3,secondary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 3:09:48 PM","Nov 2, 2019 4:26:15 PM",1691,1,None,197.04116,District_B,Rural,male,29,5,primary 1,yes,yes,no,,,,,,no,yes,no,no,,no,,no,no
"Nov 2, 2019 9:05:39 AM","Nov 2, 2019 10:16:58 AM",1692,1,Mobile Money,317.89512,District_C,Urban,female,27,5,university,no,yes,no,Company_A,,-97,no,no,yes,no,no,yes,no,yes,,yes,no
"Nov 2, 2019 10:19:45 AM","Nov 2, 2019 11:25:06 AM",1692,2,Bank Account,317.89512,District_C,Urban,female,27,5,university,no,yes,no,Company_A,,-97,no,no,yes,no,no,yes,no,yes,,yes,no
"Nov 2, 2019 12:40:17 PM","Nov 2, 2019 1:46:47 PM",1692,3,VSLA Account,317.89512,District_C,Urban,female,27,5,university,no,yes,no,Company_A,,-97,no,no,yes,no,no,yes,no,yes,,yes,no
"Nov 2, 2019 11:27:00 AM","Nov 2, 2019 12:38:53 PM",1693,1,Mobile Money,227.60494,District_B,Rural,male,41,7,primary 6,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 12:00:08 PM","Nov 2, 2019 12:55:06 PM",1693,2,SACCO Account,227.60494,District_B,Rural,male,41,7,primary 6,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 1:01:01 PM","Nov 2, 2019 2:23:31 PM",1693,3,VSLA Account,227.60494,District_B,Rural,male,41,7,primary 6,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 2:35:35 PM","Nov 2, 2019 3:36:23 PM",1694,1,Mobile Money,178.77333,District_B,Rural,female,29,4,,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 3:54:12 PM","Nov 2, 2019 5:12:26 PM",1694,2,VSLA Account,178.77333,District_B,Rural,female,29,4,,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no
"Nov 2, 2019 9:52:16 AM","Nov 2, 2019 10:50:36 AM",1695,1,None,282.41434,District_A,Urban,female,61,4,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 10:53:08 AM","Nov 2, 2019 12:21:27 PM",1696,1,Mobile Money,587.3981,District_B,Rural,female,34,6,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,yes,no,no,yes,no,no,no,no,no
"Nov 2, 2019 12:23:30 PM","Nov 2, 2019 1:46:35 PM",1696,2,SACCO Account,587.3981,District_B,Rural,female,34,6,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,yes,no,no,yes,no,no,no,no,no
"Nov 2, 2019 1:48:26 PM","Nov 2, 2019 3:02:33 PM",1697,1,Mobile Money,479.93906,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_B,,yes,no,,no,no,no,no,no,no,,no,no
"Nov 2, 2019 4:43:51 PM","Nov 2, 2019 5:53:02 PM",1698,1,Mobile Money,522.94434,District_C,Rural,male,32,4,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Nov 2, 2019 9:46:05 AM","Nov 2, 2019 11:08:38 AM",1698,2,Bank Account,522.94434,District_C,Rural,male,32,4,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Nov 2, 2019 11:18:27 AM","Nov 2, 2019 1:11:52 PM",1698,3,SACCO Account,522.94434,District_C,Rural,male,32,4,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Nov 2, 2019 1:17:51 PM","Nov 2, 2019 2:35:19 PM",1699,1,Mobile Money,111.34603,District_A,Rural,female,44,5,other,no,yes,no,Company_A,,,,,,,,,,,,,
"Nov 2, 2019 2:42:30 PM","Nov 2, 2019 4:02:40 PM",1699,2,VSLA Account,111.34603,District_A,Rural,female,44,5,other,no,yes,no,Company_A,,,,,,,,,,,,,
"Nov 2, 2019 4:16:07 PM","Nov 2, 2019 5:24:05 PM",1700,1,None,641.62963,District_A,Urban,female,27,11,secondary 2,yes,yes,no,,,,no,,yes,yes,no,no,,yes,yes,yes,no
"Nov 2, 2019 8:46:24 AM","Nov 2, 2019 9:55:17 AM",1701,1,None,1528.1378,District_C,Rural,female,36,4,primary 4,yes,yes,no,,,,,,no,no,no,yes,no,yes,yes,no,no
"Nov 2, 2019 9:57:04 AM","Nov 2, 2019 11:26:41 AM",1702,1,Mobile Money,287.83331,District_C,Rural,female,42,4,primary 4,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 11:27:54 AM","Nov 2, 2019 12:32:16 PM",1702,2,SACCO Account,287.83331,District_C,Rural,female,42,4,primary 4,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 12:34:28 PM","Nov 2, 2019 1:31:48 PM",1702,3,VSLA Account,287.83331,District_C,Rural,female,42,4,primary 4,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 1:33:34 PM","Nov 2, 2019 3:02:36 PM",1703,1,Mobile Money,318.02333,District_B,Rural,male,41,10,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 3:07:23 PM","Nov 2, 2019 4:05:11 PM",1703,2,VSLA Account,318.02333,District_B,Rural,male,41,10,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 9:06:12 AM","Nov 2, 2019 10:18:10 AM",1704,1,Mobile Money,471.62469,District_C,Rural,female,55,2,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 10:25:00 AM","Nov 2, 2019 11:25:19 AM",1704,2,SACCO Account,471.62469,District_C,Rural,female,55,2,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
"Nov 2, 2019 12:56:59 PM","Nov 2, 2019 1:55:17 PM",1705,1,Mobile Money,298.02667,District_C,Rural,female,31,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 2, 2019 1:59:13 PM","Nov 2, 2019 3:13:41 PM",1705,2,SACCO Account,298.02667,District_C,Rural,female,31,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 2, 2019 3:31:59 PM","Nov 2, 2019 4:43:50 PM",1706,1,Mobile Money,360.02963,District_B,Rural,female,28,4,primary 2,no,yes,no,Company_A,,no,no,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 1:42:27 PM","Nov 2, 2019 3:18:23 PM",1706,2,VSLA Account,360.02963,District_B,Rural,female,28,4,primary 2,no,yes,no,Company_A,,no,no,,yes,no,no,yes,no,no,,no,no
"Nov 2, 2019 9:17:47 AM","Nov 2, 2019 10:35:35 AM",1707,1,SACCO Account,137.839,District_A,Rural,male,40,6,primary 6,yes,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 9:44:29 AM","Nov 2, 2019 10:47:21 AM",1707,2,VSLA Account,137.839,District_A,Rural,male,40,6,primary 6,yes,yes,no,,,,,,,,,,,,,,
"Nov 2, 2019 10:57:07 AM","Nov 2, 2019 11:55:12 AM",1708,1,None,108.49101,District_A,Rural,female,63,1,,no,yes,,,,,,,,,,,,,,,
"Nov 2, 2019 12:09:39 PM","Nov 2, 2019 1:12:46 PM",1709,1,VSLA Account,173.20178,District_C,Rural,female,26,3,secondary 3,yes,yes,no,,,,,,no,no,no,no,no,yes,,no,no
"Nov 2, 2019 2:45:48 PM","Nov 2, 2019 3:46:57 PM",1710,1,Mobile Money,188.68604,District_A,Urban,male,45,1,,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 3:54:14 PM","Nov 2, 2019 5:18:13 PM",1710,2,Bank Account,188.68604,District_A,Urban,male,45,1,,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,yes,,no,no
"Nov 2, 2019 9:57:43 AM","Nov 2, 2019 11:03:55 AM",1711,1,Mobile Money,193.57846,District_C,Rural,male,36,5,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,no,no,yes,no,no
"Nov 2, 2019 11:09:39 AM","Nov 2, 2019 12:19:21 PM",1711,2,VSLA Account,193.57846,District_C,Rural,male,36,5,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,no,no,yes,no,no
"Nov 2, 2019 12:22:38 PM","Nov 2, 2019 1:22:36 PM",1712,1,SACCO Account,127.27407,District_A,Urban,female,48,3,primary 3,no,yes,-97,,,,,,,,,,,,,,
"Nov 2, 2019 4:01:10 PM","Nov 2, 2019 4:58:27 PM",1712,2,VSLA Account,127.27407,District_A,Urban,female,48,3,primary 3,no,yes,-97,,,,,,,,,,,,,,
"Nov 2, 2019 9:44:05 AM","Nov 2, 2019 10:44:38 AM",1713,1,Mobile Money,370.81182,District_B,Rural,female,29,5,secondary 3,no,yes,no,Company_A,,no,no,,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 10:49:05 AM","Nov 2, 2019 11:58:31 AM",1713,2,VSLA Account,370.81182,District_B,Rural,female,29,5,secondary 3,no,yes,no,Company_A,,no,no,,yes,no,no,yes,no,yes,,no,no
"Nov 2, 2019 12:06:31 PM","Nov 2, 2019 1:08:52 PM",1714,1,None,390.09477,District_C,Rural,male,22,5,primary 6,no,yes,yes,,,,,,,,,,,,,,
"Nov 2, 2019 2:40:29 PM","Nov 2, 2019 3:51:50 PM",1715,1,Mobile Money,152.79772,District_B,Rural,female,53,3,primary 4,no,yes,yes,Company_A,,no,yes,,yes,no,yes,yes,yes,no,,no,no
"Nov 2, 2019 4:03:40 PM","Nov 2, 2019 5:38:52 PM",1715,2,SACCO Account,152.79772,District_B,Rural,female,53,3,primary 4,no,yes,yes,Company_A,,no,yes,,yes,no,yes,yes,yes,no,,no,no
"Nov 2, 2019 9:13:37 AM","Nov 2, 2019 10:13:26 AM",1715,3,VSLA Account,152.79772,District_B,Rural,female,53,3,primary 4,no,yes,yes,Company_A,,no,yes,,yes,no,yes,yes,yes,no,,no,no
"Nov 2, 2019 10:16:09 AM","Nov 2, 2019 11:17:23 AM",1716,1,Mobile Money,216.59077,District_B,Rural,female,45,6,primary 4,no,yes,,Company_B,,no,yes,,yes,no,no,yes,no,no,,no,yes
"Nov 2, 2019 11:22:25 AM","Nov 2, 2019 12:21:06 PM",1716,2,VSLA Account,216.59077,District_B,Rural,female,45,6,primary 4,no,yes,,Company_B,,no,yes,,yes,no,no,yes,no,no,,no,yes
"Nov 2, 2019 12:26:15 PM","Nov 2, 2019 1:07:38 PM",1717,1,Mobile Money,144.45711,District_B,Rural,male,40,7,primary 4,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,no,,yes,no
